index,value
1,999876
2,999481
3,999353
4,999130
5,998686
6,998342
7,998226
8,998134
9,997958
10,997905
11,997594
12,997102
13,996936
14,996651
15,996600
16,996505
17,996165
18,996069
19,995893
20,994903
21,994867
22,994548
23,994385
24,993822
25,993538
26,992892
27,992461
28,992409
29,992111
30,991968
31,991936
32,991598
33,991568
34,991463
35,990421
36,990220
37,990181
38,990110
39,989111
40,989036
41,988849
42,988700
43,988002
44,987988
45,987911
46,987589
47,986689
48,985512
49,985371
50,984827
51,984434
52,984214
53,982520
54,982425
55,982252
56,981358
57,981324
58,981011
59,980842
60,980722
61,980548
62,980338
63,979947
64,979910
65,979892
66,979624
67,979505
68,979294
69,979188
70,978799
71,978486
72,978360
73,977426
74,977346
75,977193
76,976751
77,976739
78,976647
79,976490
80,976480
81,976014
82,975808
83,975799
84,975502
85,975156
86,975008
87,974910
88,974735
89,974700
90,974373
91,974222
92,973795
93,973638
94,973213
95,973146
96,973049
97,972863
98,972592
99,972417
100,972398
101,971897
102,971554
103,970943
104,970549
105,969677
106,968868
107,968685
108,968225
109,967675
110,967606
111,967031
112,966803
113,966651
114,966500
115,966386
116,966075
117,965855
118,965404
119,965090
120,964789
121,964378
122,964351
123,964038
124,963734
125,963078
126,963054
127,962666
128,962609
129,962153
130,962073
131,962009
132,961837
133,961677
134,961555
135,961554
136,961445
137,961303
138,960560
139,960398
140,960297
141,960185
142,960064
143,959473
144,959310
145,958850
146,958467
147,958393
148,957690
149,957363
150,956876
151,956412
152,955753
153,955411
154,954808
155,954246
156,954151
157,953933
158,953793
159,952953
160,952834
161,952789
162,952508
163,951729
164,951539
165,951164
166,951056
167,950876
168,950619
169,950152
170,949207
171,948433
172,948342
173,948116
174,948093
175,948090
176,947510
177,947378
178,947356
179,946936
180,945900
181,945767
182,945723
183,945625
184,945394
185,945320
186,945080
187,944386
188,944301
189,943937
190,943643
191,943463
192,943338
193,943069
194,942572
195,942401
196,941884
197,941827
198,941539
199,941204
200,940877
201,940757
202,940628
203,940392
204,940344
205,940218
206,939925
207,939771
208,939733
209,939704
210,939702
211,938893
212,938862
213,938720
214,938488
215,938045
216,938009
217,937715
218,937069
219,936952
220,936890
221,936779
222,936106
223,936080
224,936002
225,935996
226,935831
227,935355
228,934993
229,934799
230,934403
231,934110
232,933740
233,932719
234,932423
235,931652
236,931429
237,931381
238,931350
239,931183
240,930898
241,930640
242,930419
243,930116
244,929820
245,928782
246,927703
247,927228
248,927082
249,927070
250,925933
251,925841
252,925840
253,925756
254,924795
255,924441
256,924338
257,924298
258,924093
259,924084
260,923088
261,923052
262,923036
263,923025
264,922860
265,922024
266,921956
267,921896
268,921699
269,921473
