index,value
1,850082
2,520731
3,800298
4,294330
5,234795
6,1331
7,204920
8,183006
9,409866
10,355607
11,983849
12,405743
13,20497
14,213439
15,964689
16,260947
17,418913
18,248087
19,439716
20,550467
21,246775
22,139628
23,949783
24,649550
25,201547
26,828506
27,230317
28,433924
29,888578
30,63378
31,727775
32,903788
33,429207
34,772145
35,820950
36,396094
37,127750
38,820570
39,213117
40,154563
41,617115
42,48027
43,846925
44,431807
45,680098
46,537798
47,545024
48,642020
49,956284
50,643620
51,29153
52,938234
53,670160
54,571583
55,16103
56,990862
57,696631
58,635329
59,337635
60,485590
61,873162
62,311537
63,239903
64,423903
65,583928
66,256902
67,905574
68,482767
69,153081
70,144913
71,431717
72,181463
73,79676
74,867490
75,762275
76,12237
77,551981
78,873951
79,27260
80,806937
81,146154
82,503675
83,203078
84,658120
85,665235
86,957763
87,148396
88,449336
89,629698
90,748102
91,827708
92,977667
93,522584
94,613383
95,292399
96,360639
97,564570
98,140481
99,921068
100,697973
101,759643
102,446649
103,444588
104,906527
105,314271
106,176606
107,137110
108,256314
109,331916
110,554422
111,26111
112,813686
113,540650
114,897082
115,180146
116,633811
117,538204
118,401651
119,569231
120,244584
121,370408
122,6676
123,673720
124,333121
125,227179
126,831950
127,256873
128,174602
129,236907
130,917587
131,860174
132,197979
133,829114
134,930458
135,520529
136,648758
137,661399
138,267982
139,786279
140,766113
141,320257
142,98586
143,884533
144,272499
145,968613
146,488125
147,3510
148,55618
149,331474
150,959668
151,930538
152,85180
153,802910
154,858096
155,603162
156,820954
157,634557
158,808634
159,754212
160,684552
161,282223
162,553056
163,239601
164,103330
165,478038
166,51760
167,901672
168,842136
169,72220
170,557826
171,968119
172,382807
173,938578
174,61715
175,261576
176,79764
177,468983
178,99283
179,631342
180,523044
181,873005
182,221767
183,747303
184,448381
185,141522
186,711117
187,925221
188,852156
189,43403
190,673928
191,217794
192,834375
193,38709
194,418712
195,9959
196,416354
197,93590
198,690804
199,120884
200,631996
201,257539
202,783032
203,350368
204,137530
205,858214
206,958767
207,725471
208,455938
209,867401
210,863305
211,443356
212,721561
213,918474
214,248069
215,725228
216,910880
217,253717
218,322050
219,244377
220,820811
221,243235
222,24524
223,996880
224,536169
225,517721
226,827205
227,256703
228,375613
229,142082
230,351010
231,27726
232,956625
233,441399
234,104852
235,231612
236,130811
237,217557
238,379237
239,732049
240,535132
241,23486
242,178670
243,628614
244,899958
245,393753
246,993798
247,804019
248,87453
249,999469
250,830471
251,900481
252,180472
253,454325
254,808167
255,980021
256,306817
257,193572
258,776420
259,241413
260,444738
261,883597
262,426694
263,105637
264,493862
265,633227
266,318827
267,683390
268,609374
269,916919
270,136925
271,6159
272,764899
273,75384
274,105201
275,119933
276,393231
277,668089
278,730781
279,399327
280,63224
281,632616
282,929895
283,543623
284,891815
285,912867
286,274568
287,326299
288,156795
289,160266
290,674918
291,468130
292,732253
293,51357
294,200012
295,764796
296,950493
297,955830
298,420593
299,918655
300,566864
301,103768
302,614538
303,281300
304,576704
305,37848
306,660213
307,571257
