index,value
1,945917
2,634109
3,109850
4,847884
5,696231
6,944622
7,631850
8,69843
9,850742
10,1658
11,396458
12,44104
13,461347
14,558822
15,21247
16,423227
17,826764
18,99014
19,775788
20,487081
21,396822
22,282792
23,532175
24,438406
25,876
26,799093
27,88119
28,922220
29,971947
30,100010
31,96903
32,111945
33,923444
34,138101
35,24395
36,767203
37,806024
38,813666
39,51328
40,191231
41,58575
42,109347
43,266124
44,302221
45,920571
46,663528
47,500057
48,589516
49,430977
50,199262
51,461306
52,711700
53,564985
54,111357
55,122247
56,764697
57,440671
58,226830
59,721516
60,571865
61,331581
62,804269
63,87725
64,449235
65,393996
66,278308
67,565687
68,502889
69,70008
70,9178
71,899731
72,514884
73,154169
74,428702
75,777411
76,923974
77,397929
78,137802
79,104931
80,613996
81,509772
82,849916
83,989618
84,927356
85,704998
86,64713
87,282832
88,345593
89,220347
90,457973
91,807321
92,408177
93,188493
94,822425
95,209393
96,931099
97,607574
98,979566
99,353235
100,38200
101,315442
102,965911
103,292735
104,569225
105,548292
106,373103
107,55343
108,125402
109,557764
110,635099
111,685059
112,24716
113,296852
114,128137
115,955397
116,296329
117,823680
118,52254
119,47869
120,452515
121,964804
122,850182
123,482521
124,3005
125,483963
126,138269
127,452900
128,57002
129,396227
130,279522
131,810435
132,775370
133,554307
134,777152
135,658160
136,118507
137,585181
138,787771
139,136674
140,360073
141,512304
142,291113
143,979746
144,139401
145,552743
146,228224
147,379076
148,4019
149,534091
150,47998
151,990261
152,291537
153,290755
154,277040
155,101675
156,231435
157,921273
158,559037
159,182901
160,808145
161,743945
162,99809
163,935959
164,994061
165,606055
166,276974
167,587269
168,951537
169,985903
170,385759
171,635828
172,989052
173,691983
174,221856
175,337602
176,354675
177,940392
178,195307
179,421686
180,773110
181,47638
182,76784
183,678976
184,447559
185,364851
186,446834
187,453386
188,678693
189,66140
190,184878
191,326611
192,143193
193,512855
194,690894
195,758964
196,751367
197,508127
198,997195
199,341627
200,581162
201,806549
202,715044
203,929323
204,260314
205,645000
206,52638
207,153097
208,326254
209,472631
210,468904
211,381500
212,336141
213,14577
214,406110
215,302793
216,334138
217,820166
218,320634
219,439291
220,694407
221,904003
222,527487
223,302082
224,28190
225,977694
226,557858
227,722791
228,724557
229,899423
230,131165
231,780390
232,70031
233,298386
234,606946
235,594769
236,514679
237,71452
238,203857
239,473252
240,793609
241,161348
242,272880
243,98459
244,107487
245,892339
246,316076
247,483530
248,733935
249,539597
250,640603
251,281279
252,460969
253,943517
254,796994
255,387375
256,223391
257,607805
258,136367
259,954252
260,861408
261,721983
262,902199
263,365568
264,488791
265,135306
266,995173
267,263126
268,999559
269,544691
270,625858
271,291188
272,675273
273,606968
274,895111
275,513620
276,227781
277,686340
278,402895
279,936317
280,344320
281,339962
282,185881
283,265312
284,38371
285,553368
286,781564
