index,value
1,998654
2,998001
3,997861
4,997231
5,996454
6,996210
7,995654
8,995549
9,995434
10,994639
11,994628
12,994396
13,994205
14,993925
15,993856
16,993029
17,992145
18,991731
19,991318
20,991285
21,991269
22,990971
23,990130
24,988778
25,988625
26,988575
27,987606
28,987323
29,986955
30,986747
31,986163
32,985870
33,984717
34,983645
35,983613
36,982515
37,982355
38,981536
39,980928
40,980858
41,980613
42,978692
43,978336
44,977786
45,977766
46,977606
47,977374
48,977343
49,977119
50,976423
51,976021
52,975668
53,975560
54,975314
55,975107
56,974825
57,974699
58,973998
59,973281
60,973104
61,972631
62,972295
63,972108
64,971313
65,971079
66,970882
67,970151
68,970110
69,969955
70,969921
71,969169
72,969102
73,968864
74,968151
75,967912
76,967210
77,966938
78,966474
79,966256
80,964803
81,964740
82,964666
83,963784
84,963500
85,963400
86,962668
87,962590
88,962477
89,962062
90,960283
91,960119
92,959312
93,959045
94,958821
95,958565
96,957898
97,957623
98,957322
99,956488
100,956287
101,956072
102,955781
103,955453
104,955404
105,955083
106,954781
107,954757
108,954471
109,954416
110,953732
111,953431
112,953428
113,953273
114,952770
115,952585
116,952295
117,952136
118,951959
119,951752
120,951721
121,951248
122,950733
123,950327
124,950271
125,950205
126,949297
127,949287
128,949004
129,948572
130,947715
131,947377
132,947260
133,946796
134,946447
135,946251
136,945909
137,945303
138,945280
139,944903
140,944176
141,943980
142,943227
143,943216
144,943079
145,941552
146,941166
147,940946
148,940758
149,940703
150,940655
151,939955
152,939927
153,939876
154,938471
155,938012
156,937994
157,937665
158,937154
159,936596
160,936308
161,935537
162,935497
163,935215
164,934946
165,934780
166,934545
167,934207
168,934118
169,934081
170,934019
171,933913
172,933849
173,933656
174,933323
175,933052
176,932881
177,932628
178,932118
179,932107
180,931838
181,931797
182,931322
183,931063
184,931004
185,930928
186,930201
187,929524
188,928782
189,928735
190,928332
191,927965
192,927911
193,927895
194,927713
195,927239
196,927168
197,927136
198,927112
199,927102
200,926222
201,926073
202,925635
203,925487
204,924378
205,924208
206,923951
207,923945
208,923384
209,923236
210,923053
211,922841
212,922749
213,922659
214,922184
215,921704
216,921575
217,921534
218,921521
219,921303
220,921274
221,920190
222,919627
223,919366
224,918429
225,918346
226,918304
227,918272
228,917556
229,917393
230,917122
231,916589
232,916460
233,916335
234,916098
235,914308
236,914015
237,913660
238,913564
239,913461
240,913393
241,913266
242,913241
243,913220
244,913071
245,913007
246,912607
247,912528
248,911307
249,911205
250,910907
251,910729
252,910458
253,910187
254,909862
255,909798
256,909557
257,909549
258,909379
259,909298
260,909072
261,908802
262,908671
263,908485
264,907839
265,907576
266,907260
267,906593
268,906501
269,905129
270,904103
271,904009
272,903815
273,903735
274,903666
275,903572
276,903483
277,902995
278,902386
279,902305
280,901941
281,901920
282,901778
283,901651
284,901541
285,901296
286,901027
287,900966
288,900495
289,900440
290,900044
291,899779
292,899777
293,899606
294,899407
295,899075
296,899028
297,898266
298,898191
299,897296
300,896998
301,896664
302,896421
303,896267
304,895853
305,895816
306,895734
307,895312
308,894792
309,894449
310,894304
311,893924
312,893311
313,892881
314,892867
315,892863
316,891720
317,891466
318,890662
319,889851
320,889393
321,888221
322,887645
323,887432
324,887264
325,886417
326,885824
327,885703
328,885612
329,885524
330,885507
331,884808
332,884772
333,884665
334,884168
335,884055
336,884043
337,883927
338,883843
339,883817
340,883739
341,883679
342,883516
343,883417
344,883370
345,883148
346,882964
347,882493
348,882377
349,882113
350,882023
351,882000
352,881929
353,881647
354,881553
355,881127
356,880810
357,879433
358,878994
359,878883
360,878811
361,878020
362,877791
363,876360
364,875806
365,875299
366,875095
367,874339
368,873201
369,873147
370,872995
371,872961
372,872928
373,872801
374,872694
375,872187
376,872131
377,871386
378,871356
379,871127
380,870321
381,870301
382,869859
383,869257
384,868889
385,867968
386,867669
387,867370
388,866875
389,866389
390,866016
391,865897
392,865716
393,865643
394,865397
395,864400
396,864185
397,864029
398,863214
399,863193
400,862275
401,862209
402,862154
403,861886
404,861684
405,861452
406,861323
407,861128
408,860062
409,859827
410,859628
411,859605
412,859141
413,858877
414,858667
415,856771
416,856289
417,856187
418,856165
419,855860
420,855530
421,855513
422,855024
423,854628
424,854344
425,854225
426,853649
427,853607
428,853286
429,853080
430,851980
431,851823
432,851328
433,851085
434,850709
435,850188
436,849705
437,849545
438,849538
439,849327
440,849292
441,849241
442,848744
443,848655
444,848490
445,848366
446,848143
447,847280
448,847183
449,847094
450,846806
451,846487
452,845682
453,845424
454,844958
455,844765
456,843858
457,843754
458,843508
459,843188
460,843170
461,843127
462,843005
463,843002
464,842754
465,842656
466,842616
467,841957
468,841536
469,841470
470,841274
471,840303
472,840110
473,839925
474,839548
475,839256
476,839152
477,839149
478,838941
479,838832
480,838760
481,838446
482,838171
483,837961
484,837275
485,837265
486,837100
487,836683
488,836397
489,835650
490,835492
491,835425
492,834286
493,833058
494,833012
495,832976
496,832884
497,832749
498,832663
499,832524
500,831706
501,831596
502,831267
503,831026
504,830539
505,830481
506,830207
507,830115
508,830043
509,829543
510,829101
511,828882
512,828826
513,828219
514,828184
515,828115
516,827961
517,827153
518,827022
519,826455
520,826185
521,825589
522,825559
523,825437
524,825276
525,824952
526,824730
527,824524
528,824500
529,824221
530,824051
531,823924
532,823523
533,822721
534,822605
535,821457
536,820911
537,820657
538,820623
539,819456
540,819205
541,819073
542,817862
543,817790
544,817366
545,817193
546,817173
547,817050
548,816921
549,816765
550,816469
551,816456
552,815787
553,815419
554,814969
555,814165
556,813858
557,813798
558,813671
559,812647
560,812595
561,812178
562,812126
563,812003
564,811997
565,810474
566,810332
567,809951
568,809872
569,809853
570,809231
571,808785
572,808250
573,808019
574,807866
575,807304
576,807114
577,805369
578,804289
579,802766
580,802596
581,801078
582,800962
583,800740
584,800641
585,799706
586,799170
587,798801
588,798312
589,798270
590,798243
591,798190
592,797057
593,796828
594,796496
595,796254
596,795831
597,795663
598,795196
599,795189
600,794655
601,794164
602,793889
603,793669
604,793634
605,793141
606,792927
607,792818
608,792813
609,792756
610,792664
611,792658
612,792435
613,792391
614,792002
615,791695
616,791571
617,791430
618,791316
619,790809
620,790766
621,790584
622,790474
623,790319
624,790185
625,790110
626,790032
627,789526
628,789522
629,789054
630,788999
631,788436
632,788391
633,788373
634,788076
635,787382
636,787349
637,787142
638,785874
639,785800
640,785741
641,785278
642,785132
643,784496
644,784400
645,784294
646,784073
647,783949
648,783615
649,783120
650,782231
651,781903
652,781803
653,781648
654,781623
655,781524
656,781438
657,781260
658,781034
659,780369
660,780080
661,779949
662,779630
663,779258
664,779199
665,778960
666,778685
667,778185
668,778113
669,777982
670,777681
671,777559
672,777165
673,776243
674,776028
675,775660
676,775222
677,775058
678,775047
679,775015
680,774883
681,774851
682,774698
683,774630
684,774442
685,774146
686,773565
687,773462
688,772254
689,772064
690,771446
691,771130
692,770772
693,770760
694,770576
695,770109
696,769558
697,768769
698,768722
699,768368
700,768211
701,767872
702,767594
703,766756
704,766622
705,765095
706,763168
707,762888
708,762688
709,761711
710,761519
711,761427
712,761165
713,760651
714,760274
715,759927
716,759898
717,759192
718,758999
719,758931
720,758816
721,758674
722,758600
723,758549
724,758401
725,758004
726,757674
727,757312
728,756925
729,756277
730,755179
731,753731
732,753015
733,752615
734,752219
735,752095
736,752083
737,751871
738,751852
739,751264
740,751081
741,750309
742,750286
743,750148
744,750026
745,748891
746,748890
747,748709
748,748666
749,748634
750,748612
751,748336
752,748329
753,747719
754,747513
755,747304
756,747049
757,747034
758,746919
759,746630
760,746535
761,746487
762,746054
763,745636
764,745558
765,745500
766,744966
767,744936
768,744832
769,744756
770,744700
771,744553
772,744049
773,742692
774,742471
775,742032
776,741949
777,741928
778,741551
779,740381
780,740103
781,739623
782,739577
783,739457
784,739456
785,739454
786,738985
787,738970
788,738642
789,738390
790,737785
791,737444
792,737328
793,736837
794,736672
795,736585
796,736522
797,736167
798,735890
799,734841
800,733584
801,732061
802,731979
803,730992
804,730266
805,729593
806,729442
807,729089
808,728743
809,728599
810,728489
811,728404
812,728345
813,728266
814,728119
815,727835
816,727705
817,726863
818,726583
819,726501
820,726362
821,726241
822,725886
823,725707
824,725497
825,725423
826,725284
827,724855
828,724787
829,724493
830,724327
831,724220
832,724136
833,724119
834,724060
835,723929
836,723883
837,723520
838,723473
839,723124
840,723036
841,722730
842,722181
843,722076
844,721439
845,720346
846,719662
847,719298
848,718443
849,718144
850,717933
851,717476
852,716607
853,716504
854,716291
855,715799
856,715705
857,715479
858,715048
859,714858
860,714516
861,714435
862,714241
863,713866
864,713528
865,713435
866,713151
867,712539
868,712285
869,712091
870,712077
871,712073
872,711961
873,711851
874,711677
875,710702
876,710580
877,710413
878,709802
879,709407
880,708365
881,708182
882,708049
883,707782
884,706765
885,705231
886,704771
887,704728
888,704674
889,704561
890,703937
891,703802
892,703714
893,703679
894,703584
895,703135
896,703134
897,702891
898,702691
899,702587
900,702501
901,702416
902,702371
903,702236
904,701353
905,701180
906,701138
907,701115
908,700694
909,700173
910,699911
911,699657
912,699388
913,698724
914,698534
915,698482
916,697721
917,697582
918,696892
919,696663
920,696411
921,695790
922,695759
923,695128
924,694911
925,694878
926,694406
927,694168
928,693974
929,693878
930,693703
931,693452
932,693254
933,693050
934,692774
935,692440
936,692403
937,692393
938,692115
939,691123
940,690142
941,690016
942,689867
943,689567
944,689480
945,688969
946,688902
947,688739
948,688609
949,688465
950,688424
951,687880
952,687550
953,687361
954,686546
955,686380
956,686259
957,685821
958,685359
959,684971
960,684405
961,684113
962,683585
963,683414
964,683328
965,683055
966,682891
967,682822
968,682314
969,682298
970,682183
971,682155
972,681522
973,680893
974,680846
975,680289
976,679827
977,679716
978,679686
979,679279
980,679141
981,678459
982,678233
983,677235
984,677085
985,676615
986,676219
987,676163
988,675429
989,675224
990,674737
991,674447
992,673832
993,673612
994,673528
995,673330
996,673062
997,672658
998,672574
999,672209
1000,671971
1001,671798
1002,671473
1003,671296
1004,671195
1005,670932
1006,670584
1007,669207
1008,668997
1009,668733
1010,668680
1011,668307
1012,668107
1013,667816
1014,667643
1015,667203
1016,666730
1017,666021
1018,665135
1019,665109
1020,663621
1021,663429
1022,662749
1023,662609
1024,662458
1025,662335
1026,661892
1027,661455
1028,660345
1029,659992
1030,659667
1031,659526
1032,659411
1033,659198
1034,659159
1035,658931
1036,658518
1037,657460
1038,657026
1039,656762
1040,655820
1041,655782
1042,655541
1043,655466
1044,655022
1045,654686
1046,654341
1047,653922
1048,653740
1049,653616
1050,653474
1051,653150
1052,653013
1053,652825
1054,652723
1055,652354
1056,652348
1057,651930
1058,651107
1059,650924
1060,650254
1061,649853
1062,649817
1063,649342
1064,648887
1065,648470
1066,648240
1067,647847
1068,647096
1069,646894
1070,646418
1071,646220
1072,646214
1073,645872
1074,644909
1075,643625
1076,643336
1077,642291
1078,641643
1079,640820
1080,640652
1081,640594
1082,640566
1083,640404
1084,640362
1085,640324
1086,639966
1087,639948
1088,639674
1089,638948
1090,638800
1091,638612
1092,638450
1093,637653
1094,636769
1095,636234
1096,636172
1097,635456
1098,635397
1099,634807
1100,634501
1101,634159
1102,634059
1103,633665
1104,633013
1105,632880
1106,631663
1107,631251
1108,631211
1109,630080
1110,629933
1111,629930
1112,629385
1113,628773
1114,626791
1115,626669
1116,626641
1117,626576
1118,626530
1119,626459
1120,625265
1121,624525
1122,624518
1123,624242
1124,623494
1125,623158
1126,622730
1127,622414
1128,622362
1129,622216
1130,621998
1131,620591
1132,620112
1133,619942
1134,618894
1135,618265
1136,617935
1137,617850
1138,617548
1139,617071
1140,616932
1141,616118
1142,616105
1143,615513
1144,615351
1145,615156
1146,614659
1147,614190
1148,614051
1149,613485
1150,613230
1151,613004
1152,612777
1153,612734
1154,612493
1155,612142
1156,611605
1157,611361
1158,610981
1159,610621
1160,610176
1161,609790
1162,608684
1163,607864
1164,606784
1165,606685
1166,606495
1167,605365
1168,605193
1169,605177
1170,605135
1171,604799
1172,604470
1173,604178
1174,603881
1175,603380
1176,602713
1177,602676
1178,602208
1179,602059
1180,601625
1181,601543
1182,601357
1183,601245
1184,600655
1185,600143
1186,599670
1187,599341
1188,599186
1189,599022
1190,598729
1191,598359
1192,598321
1193,598104
1194,597673
1195,597350
1196,597245
1197,597206
1198,596117
1199,595846
1200,595743
1201,595648
1202,595312
1203,595099
1204,594903
1205,594019
1206,593522
1207,592655
1208,591975
1209,591912
1210,591862
1211,591834
1212,591171
1213,590872
1214,590546
1215,590413
1216,590147
1217,590081
1218,589548
1219,588775
1220,588657
1221,588624
1222,588477
1223,588422
1224,587911
1225,587884
1226,587648
1227,587605
1228,587492
1229,587347
1230,586208
1231,586143
1232,586109
1233,585938
