index,value
1,35
2,276
3,2016
4,2209
5,2845
6,3066
7,3111
8,3365
9,3449
10,5460
11,5598
12,6696
13,7102
14,7122
15,8251
16,8325
17,8806
18,9152
19,10268
20,11135
21,11671
22,12035
23,12158
24,12386
25,13129
26,13497
27,14835
28,15100
29,15252
30,15336
31,15641
32,16686
33,17597
34,18238
35,18623
36,18671
37,19328
38,19964
39,20065
40,20276
41,21097
42,23196
43,23937
44,24472
45,24940
46,25446
47,26650
48,27052
49,27316
50,27336
51,27696
52,28930
53,29280
54,30193
55,30875
56,32042
57,32196
58,32867
59,33055
60,33229
61,33786
62,34093
63,34197
64,34510
65,36299
66,36400
67,37642
68,37720
69,39212
70,39631
71,40199
72,40538
73,40995
74,41063
75,41780
76,42524
77,42599
78,43528
79,43568
80,46037
81,46358
82,46536
83,46569
84,47014
85,47239
86,47582
87,47811
88,48073
89,48392
90,49046
91,49692
92,49698
93,51897
94,52262
95,52434
96,53001
97,53370
98,53680
99,55435
100,55574
101,56382
102,57016
103,58000
104,58334
105,58405
106,59458
107,60126
108,60256
109,61036
110,61182
111,61725
112,62286
113,62796
114,62934
115,63806
116,63928
117,65634
118,66753
119,66855
120,67178
121,67226
122,67454
123,68247
124,69322
125,70058
126,70442
127,70691
128,72540
129,72566
130,72833
131,72964
132,73268
133,73813
134,74061
135,74109
136,74305
137,74916
138,75008
139,75028
140,75145
141,75707
142,76672
143,76764
144,76776
145,77090
146,77569
147,77649
148,77725
149,80166
150,80324
151,80555
152,80958
153,81081
154,81488
155,81658
156,81977
157,82061
158,82330
159,85329
160,85336
161,86054
162,87118
163,87224
164,88458
165,88786
166,88948
167,89171
168,89703
169,90143
170,90286
171,90496
172,90708
173,90744
174,91385
175,92378
176,92899
177,93109
178,93531
179,93612
180,94473
181,94532
182,94975
183,95513
184,95514
185,96195
186,96411
187,96996
188,97203
189,97943
190,99176
191,99177
192,99378
193,99478
194,100914
195,101315
196,101463
197,101715
198,102408
199,102992
200,103133
201,103620
202,104067
203,107501
204,107982
205,109537
206,109649
207,109934
208,111064
209,111440
210,112258
211,112879
212,113803
213,115299
214,115783
215,115815
216,115998
217,116839
218,118358
219,119262
220,120129
221,120677
222,121227
223,121559
224,121696
225,121711
226,122371
227,123779
228,123781
229,123788
230,124549
231,124777
232,124816
233,125100
234,125149
235,125152
236,125170
237,125369
238,125377
239,126354
240,126571
241,128444
242,128838
243,129295
244,129907
245,129916
246,130145
247,130524
248,130988
249,131148
250,131224
251,131278
252,132223
253,132735
254,133156
255,133859
256,134744
257,137220
258,137546
259,137963
260,138953
261,139949
262,140141
263,140874
264,142244
265,142547
266,144188
267,145228
268,145409
269,145846
270,145894
271,146340
272,147772
273,147842
274,148224
275,148346
276,148371
277,149086
278,149885
279,150245
280,150418
281,150548
282,151083
283,151596
284,151811
285,152014
286,152512
287,152628
288,153030
289,153069
290,154273
291,155518
292,156518
293,156672
294,156696
295,157473
296,158257
297,158283
298,158307
299,158525
300,158700
301,159380
302,159683
303,160725
304,161379
305,162008
306,162079
307,164106
308,164203
309,164809
310,165340
311,165784
312,167284
313,168225
314,168775
315,168926
316,169340
317,170635
318,170986
319,171773
320,171808
321,172447
322,172878
323,173013
324,173487
325,174395
326,174778
327,176015
328,176819
329,178338
330,178459
331,178654
332,178691
333,178818
334,179532
335,179888
336,180111
337,180348
338,181248
339,181549
340,182013
341,182650
342,183735
343,184189
344,184209
345,184297
346,184313
347,184346
348,184460
349,188275
350,188841
351,190184
352,190560
353,192270
354,193582
355,193890
356,193928
357,194050
358,194074
359,194224
360,195624
361,196300
362,196621
363,196850
364,197422
365,197872
366,198240
367,198317
368,198395
369,198616
370,199355
371,199594
372,199850
373,201212
374,201424
375,202226
376,204243
377,204381
378,204722
379,206060
380,206125
381,206592
382,206708
383,207443
384,207681
385,208248
386,209754
387,210200
388,211380
389,212504
390,212653
391,212991
392,213428
393,213467
394,213684
395,214386
396,214392
397,214454
398,214711
399,215138
400,215194
401,216604
402,216931
403,217059
404,217537
405,217962
406,218731
407,219274
408,219286
409,219455
410,219597
411,220533
412,221117
413,221165
414,221939
415,223253
416,223799
417,227233
418,227799
419,228008
420,228256
421,228406
422,228492
423,229060
424,229615
425,229891
426,230303
427,230329
428,231338
429,231387
430,231630
431,231679
432,232815
433,233855
434,234451
435,234734
436,235741
437,236685
438,236877
439,237131
440,237230
441,238078
442,238197
443,239845
444,240386
445,240693
446,241025
447,242062
448,242476
449,242757
450,243762
451,244638
452,244810
453,245180
454,245613
455,246586
456,246748
457,246791
458,246863
459,246984
460,247416
461,247441
462,247752
463,247844
464,248391
465,248708
466,248779
467,249486
468,249588
469,249600
470,250149
471,252511
472,252681
473,253179
474,253214
475,253529
476,253560
477,255894
478,257754
479,258031
480,258193
481,258668
482,259284
483,259395
484,261083
485,261392
486,262875
487,263356
488,263575
489,263689
490,264007
491,265036
492,265537
493,266054
494,266474
495,267451
