index,value
1,999751
2,999728
3,999404
4,999367
5,999302
6,999140
7,998002
8,997981
9,997600
10,997459
11,997268
12,997222
13,997084
14,996981
15,996854
16,996774
17,996302
18,996292
19,996273
20,995586
21,995450
22,994856
23,994543
24,994457
25,994277
26,994177
27,994130
28,993994
29,993855
30,993778
31,993603
32,993461
33,993455
34,993443
35,993184
36,993174
37,992426
38,992213
39,991914
40,991744
41,991552
42,991242
43,990826
44,990428
45,990176
46,990143
47,990047
48,989711
49,989675
50,989421
51,989025
52,988834
53,988814
54,988647
55,988444
56,988177
57,988010
58,988001
59,987708
60,987468
61,987236
62,986792
63,986170
64,986141
65,986007
66,985623
67,985063
68,984993
69,984797
70,984585
71,984334
72,984284
73,984113
74,983963
75,983902
76,983835
77,983641
78,983063
79,983041
80,983007
81,982895
82,982676
83,982312
84,981869
85,981759
86,981481
87,981377
88,981145
89,981069
90,980635
91,980588
92,980255
93,979963
94,979772
95,979731
96,979646
97,979156
98,978976
99,978301
100,977694
101,977597
102,977514
103,977314
104,977307
105,977300
106,976963
107,976447
108,975733
109,975485
110,975006
111,974583
112,974474
113,974257
114,974007
115,973711
116,973462
117,973058
118,972744
119,972407
120,972363
121,971727
122,971722
123,971533
124,971306
125,971095
126,971062
127,970898
128,970143
129,969924
130,969536
131,968657
132,968371
133,968021
134,967914
135,967905
136,967881
137,967466
138,966857
139,966841
140,966560
141,966085
142,965996
143,965925
144,965909
145,965892
146,965880
147,965758
148,964446
149,964440
150,963514
151,963354
152,962470
153,962335
154,962274
155,962226
156,962199
157,962185
158,962177
159,962034
160,962030
161,960868
162,960746
163,960705
164,960659
165,960408
166,960127
167,959874
168,959252
169,958993
170,958973
171,958555
172,958263
173,957514
174,957441
175,957153
176,957095
177,956628
178,956488
179,956313
180,956147
181,955946
182,955284
183,955098
184,954787
185,954772
186,954656
187,954483
188,954120
189,954115
190,953893
191,953811
192,953332
193,953275
194,953062
195,952401
196,951965
197,951573
198,951461
199,950929
200,950621
201,950536
202,950441
203,950038
204,949415
205,949143
206,948870
207,948834
208,948110
209,947913
210,947354
211,946016
212,945330
213,944385
214,944297
215,944059
216,943980
217,943857
218,943029
219,942993
220,942676
221,942099
222,941970
223,941903
224,941735
225,941520
226,941098
227,941057
228,940864
229,940848
230,940657
231,940432
232,940342
233,940304
234,939242
235,939150
236,939013
237,938995
238,938816
239,938617
240,938293
241,938191
242,937967
243,937691
244,937551
245,937210
246,937105
247,937053
248,936893
249,936786
250,936774
251,936555
252,936332
253,935757
254,935717
255,935519
256,935419
257,935224
258,935175
259,934830
260,934738
261,934698
262,934637
263,934607
264,934370
265,933943
266,933942
267,933865
268,933146
269,933060
270,932933
271,932644
272,932271
273,932121
274,931972
275,931664
276,931425
277,931246
278,931218
279,930928
280,930888
281,930777
282,930493
283,930184
284,929922
285,929737
286,929670
287,929380
288,929250
289,928636
290,928382
291,928272
292,927960
293,927955
294,927909
295,927838
296,927773
297,927370
298,927251
299,927223
300,927003
301,926859
302,926688
303,926573
304,926450
305,926426
306,926334
307,926181
308,925755
309,925376
310,925003
311,924138
312,923513
313,923288
314,923204
315,922886
316,922880
317,922791
318,922705
319,922637
320,922414
321,922326
322,922069
323,921935
324,921356
325,921054
326,921030
327,920920
328,919955
329,919954
330,919847
331,919653
332,919542
333,919008
334,918486
335,918316
336,918047
337,918016
338,917783
339,917743
340,917444
341,917039
342,916147
343,915944
344,914826
345,914756
346,914528
347,914437
348,914041
349,913582
350,913577
351,913319
352,912941
353,911972
354,911035
355,910573
356,910184
357,909943
358,909523
359,909401
360,909259
361,909122
362,909111
363,908998
364,908896
365,908668
366,908395
367,908331
368,907887
369,906735
370,906676
371,906548
372,906446
373,906341
374,905800
375,905713
376,905559
377,905448
378,905447
379,905158
380,904442
381,904129
382,903934
383,903593
384,903445
385,903282
386,903203
387,902972
388,902810
389,902188
390,902090
391,901993
392,901893
393,901812
394,901657
395,901253
396,901198
397,900160
398,899258
399,899157
400,898806
401,898502
402,898492
403,898470
404,898079
405,898020
406,897999
407,897912
408,897540
409,897115
410,897050
411,896864
412,896725
413,895931
414,895648
415,895038
416,894611
417,894558
418,894305
419,894217
420,894095
421,893967
422,893715
423,893621
424,893017
425,892650
426,892394
427,892157
428,891018
429,890762
430,890649
431,890537
432,889949
433,889605
434,889382
435,889357
436,889188
437,888694
438,888352
439,888067
440,887973
441,887634
442,887465
443,887344
444,887222
445,887013
446,886769
447,886584
448,885722
449,885607
450,885168
451,885102
452,884597
453,884320
454,884313
455,883997
456,883981
457,883890
458,883858
459,883529
460,883265
461,883034
462,882800
463,882795
464,882178
465,882079
466,881743
467,881660
468,881594
469,881583
470,881546
471,881073
472,880571
473,880333
474,880303
475,879868
476,879619
477,879475
478,879369
479,879239
480,879160
481,879056
482,879029
483,878833
484,878091
485,877051
486,876534
487,876188
488,876177
489,876047
490,875936
491,875928
492,875883
493,875763
494,875547
495,875423
496,875333
497,875124
498,874992
499,874972
