index,value
1,512
2,565
3,854
4,1502
5,2431
6,2542
7,2611
8,4039
9,4856
10,5392
11,5503
12,5541
13,5708
14,6296
15,6532
16,6649
17,7545
18,7566
19,8215
20,8320
21,8904
22,9663
23,10186
24,11579
25,11675
26,11783
27,12184
28,12886
29,13493
30,14430
31,14811
32,14996
33,15990
34,17729
35,18086
36,18100
37,18388
38,19254
39,19312
40,19748
41,20098
42,20208
43,20484
44,20775
45,21002
46,21415
47,21547
48,21866
49,21962
50,23208
51,23366
52,23732
53,24314
54,24622
55,25229
56,25829
57,25958
58,25973
59,26342
60,26917
61,27625
62,27746
63,27755
64,28039
65,28250
66,28493
67,28499
68,28847
69,28902
70,28972
71,29134
72,29166
73,29457
74,29809
75,29942
76,30603
77,31142
78,31779
79,32167
80,33654
81,33716
82,34045
83,34774
84,34870
85,35147
86,35191
87,35336
88,35626
89,35844
90,36587
91,37107
92,37136
93,37283
94,38052
95,38589
96,38646
97,38796
98,39141
99,39691
100,39728
101,40372
102,40634
103,40926
104,41565
105,42309
106,42602
107,44791
108,45521
109,45720
110,45899
111,45922
112,46212
113,46430
114,46932
115,47055
116,47244
117,47399
118,48164
119,48239
120,48564
121,49518
122,50171
123,50747
124,53264
125,53668
126,54390
127,54928
128,55019
129,55039
130,55191
131,55259
132,55303
133,55404
134,55417
135,56520
136,56607
137,56703
138,57235
139,57310
140,57778
141,57821
142,57844
143,58053
144,58175
145,60064
146,61345
147,61527
148,63424
149,63830
150,63884
151,64168
152,64390
153,64940
154,65426
155,66187
156,66201
157,66634
158,67118
159,67397
160,67671
161,67788
162,67877
163,68205
164,68683
165,69185
166,69841
167,70149
168,70350
169,70906
170,70953
171,70977
172,71097
173,71166
174,71246
175,71353
176,72635
177,73304
178,73397
179,73454
180,74307
181,74326
182,74844
183,76459
184,76576
185,76975
186,78245
187,78326
188,79777
189,79857
190,80078
191,81265
192,81449
193,81725
194,82215
195,82312
196,82447
197,83062
198,83199
199,83237
200,83591
201,83896
202,84104
203,84108
204,84171
205,84988
206,85561
207,86481
208,86843
209,87975
210,87995
211,88507
212,89915
213,90292
214,90713
215,90762
216,92110
217,92689
218,93192
219,93421
220,94390
221,94988
222,95598
223,95751
224,95928
225,96704
226,96821
227,97054
228,97461
229,97681
230,98994
231,99265
232,100704
233,101017
234,101108
235,101259
236,101522
237,101538
238,102063
239,102307
240,103053
241,103474
242,103521
243,103808
244,104206
245,104577
246,104885
247,105053
248,105182
249,105190
250,105984
251,106534
252,107215
253,108296
254,108368
255,108973
256,109438
257,109699
258,109839
259,110104
260,110361
261,110384
262,110847
263,111013
264,111190
265,111922
266,112128
267,112261
268,112559
269,114350
270,114644
271,114883
272,114922
273,114958
274,115034
275,115083
276,115121
277,115410
278,115885
279,115889
280,117381
281,117527
282,117846
283,118022
284,118082
285,118862
286,119648
287,119860
288,120738
289,120745
290,120966
291,121011
292,121067
293,121072
294,121297
295,121495
296,121825
297,122821
298,123616
299,125763
300,126320
301,127279
302,129003
303,129429
304,130440
305,130685
306,130870
307,131068
308,131162
309,131307
310,133118
311,133289
312,133551
313,134403
314,135050
315,135141
316,136255
317,137364
318,137486
319,138195
320,138840
321,139041
322,139095
323,139216
324,141165
325,141285
326,142499
327,142577
328,143414
329,143420
330,143628
331,143731
332,143746
333,145303
334,145432
335,145438
336,145456
337,145860
338,145963
339,146440
340,146963
341,147270
342,147630
343,148145
344,148770
345,149513
346,150423
347,150731
348,151801
349,151988
350,152481
351,152602
352,152768
353,152855
354,152878
355,153852
356,154585
357,154657
358,154834
359,155222
360,155752
361,155809
362,155955
363,156028
364,156278
365,157040
366,157197
367,157323
368,157755
369,160066
370,160364
371,160984
372,161042
373,161408
374,161819
375,161911
376,162234
377,162278
378,163068
379,163543
380,163854
381,163929
382,164129
383,164322
384,165478
385,165584
386,165848
387,165977
388,166389
389,167241
390,167342
391,167535
392,167630
393,167748
394,167759
395,168608
396,169470
397,169654
398,170228
399,170721
400,170736
401,171048
402,171671
403,171771
404,171837
405,172318
406,172738
407,172867
408,173372
409,173514
410,173919
411,174363
412,174375
413,175431
414,175686
415,176220
416,176697
417,178027
418,179008
419,179134
420,179318
421,179682
422,179733
423,179741
424,180170
425,180528
426,180813
427,180866
428,181189
429,181333
430,182068
431,182297
432,182317
433,182640
434,182657
435,183194
436,184987
437,185665
438,185717
439,186085
440,186165
441,186402
442,186520
443,187081
444,187324
445,188947
446,189226
447,189531
448,189700
449,190172
450,191023
451,191781
452,192224
453,192403
454,192490
455,192676
456,192912
457,193027
458,193229
459,193314
460,193374
461,193408
462,193758
463,194403
464,194657
465,195157
466,195546
467,196183
468,196684
469,197224
470,199665
471,199870
472,200343
473,201124
474,201134
475,201779
476,201867
477,202302
478,203009
479,204136
480,204478
481,205065
482,205484
483,205528
484,205704
485,206153
486,206236
487,206252
488,206684
489,207068
490,207710
491,207778
492,208074
493,208283
494,208519
495,209240
496,210709
497,211010
498,211646
499,211726
500,212440
501,212566
502,212704
503,212732
504,214326
505,214854
506,215117
507,216009
508,216010
509,216039
510,216205
511,216285
512,216768
513,216925
514,217372
515,217496
516,217768
517,218578
518,218724
519,219130
520,219586
521,219894
522,220309
523,220568
524,220573
525,220888
526,221029
527,221234
528,221250
529,221403
530,221541
531,222697
532,222813
533,223045
534,223176
535,223352
536,223441
537,223479
538,223612
539,223656
540,223966
541,224175
542,224478
543,224479
544,225320
545,225579
546,226613
547,226631
548,226803
549,226888
550,227577
551,227689
552,228620
553,228626
554,228721
555,228950
556,228960
557,229183
558,230387
559,230391
560,230557
561,230679
562,231146
563,231542
564,231750
565,231965
566,232371
567,232905
568,233709
569,233994
570,234336
571,234436
572,234922
573,235184
574,235704
575,235877
576,236069
577,236221
578,236461
579,236547
580,236729
581,236761
582,237452
583,237854
584,237970
585,238412
586,238521
587,238969
588,239265
589,239586
590,239820
591,240404
592,240537
593,240935
594,240937
595,243406
596,243764
597,243923
598,244527
599,244590
600,244747
601,245035
602,245093
603,245304
604,245528
605,245578
606,245985
607,246083
608,246485
609,246684
610,246832
611,247142
612,247385
613,248595
614,249601
615,249908
616,250122
617,250321
618,250779
619,252144
620,252334
621,252644
622,255140
623,256310
624,256760
625,256961
626,257522
627,257818
628,258504
629,258561
630,259258
631,259273
632,260150
633,261393
634,262256
635,262524
636,263687
637,263808
638,264023
639,264108
640,264183
641,264661
642,264716
643,265626
644,265812
645,266071
646,266102
647,266341
648,266846
649,267002
650,267238
651,267459
652,267532
653,269446
654,269915
655,270302
656,270939
657,271145
658,272066
659,272742
660,273690
661,274094
662,274420
663,274607
664,275682
665,276449
666,276556
667,276614
668,277221
669,277530
670,277723
671,277745
672,277953
673,279010
674,279524
675,280832
676,281396
677,282242
678,282303
679,282418
680,283294
681,283559
682,283943
683,284006
684,284165
685,284208
686,284683
687,284718
688,286637
689,286661
690,286964
691,287096
692,288120
693,288254
694,288841
695,289052
696,289227
697,289715
698,289786
699,290395
700,290424
701,290453
702,290882
703,291015
704,291055
705,291085
706,291432
707,292090
708,292116
709,292583
710,293157
711,295683
712,296969
713,297891
714,298245
715,298430
716,298886
717,299230
718,299459
719,299978
720,300464
721,300783
722,302706
723,302847
724,303864
725,303907
726,304150
727,304504
728,304561
729,305080
730,305586
731,307445
732,308259
733,308455
734,308962
735,308970
736,310143
737,310558
738,310756
739,311859
740,313126
741,313362
742,313611
743,313837
744,313858
745,314071
746,315144
747,315812
748,316140
749,316638
750,316851
751,317744
752,317983
753,318171
754,319488
755,319796
756,320499
757,321036
758,321388
759,322399
760,322669
761,323646
762,324151
763,324848
764,325618
765,325754
766,325929
767,327081
768,327140
769,327465
770,329074
771,331863
772,332653
773,333056
774,334147
775,334872
776,334986
777,335380
778,335460
779,336495
780,336532
781,336645
782,337255
783,337280
784,338359
785,338460
786,338539
787,338612
788,339852
789,340481
790,340964
791,341084
792,341515
793,342447
794,343492
795,345726
796,346503
797,346973
798,347189
799,347522
800,348538
801,348966
802,349560
803,350677
804,351644
805,352445
806,352591
807,352802
808,352971
809,353352
810,353530
811,353783
812,354175
813,354333
814,354999
815,355078
816,355203
817,355233
818,355832
819,356484
820,356828
821,357796
822,357801
823,357918
824,359065
825,359298
826,359548
827,360048
828,360391
829,360628
830,360806
831,360902
832,361757
833,361895
834,362009
835,362957
836,363243
837,363303
838,363446
839,363780
840,365764
841,365968
842,366066
843,366454
844,367261
845,367567
846,368026
847,369431
848,369822
849,370535
850,370820
851,372151
852,372211
853,372307
854,372385
855,373212
