index,value
1,997142
2,994788
3,994103
4,991530
5,990987
6,989805
7,989314
8,985656
9,985358
10,985215
11,984141
12,983726
13,982467
14,981816
15,981069
16,979913
17,979645
18,976110
19,975527
20,975106
21,973556
22,972768
23,972562
24,972037
25,970451
26,968701
27,967440
28,966696
29,966209
30,964221
31,963001
32,961897
33,961335
34,959372
35,956361
36,953891
37,952099
38,949716
39,949467
40,948950
41,948868
42,948273
43,948231
44,947429
45,945454
46,943196
47,942589
48,939843
49,938983
50,938929
51,938727
52,937853
53,937738
54,937578
55,936437
56,934470
57,932710
58,930337
59,928737
60,928669
61,926778
62,925806
63,922934
64,920165
65,918377
66,917391
67,916254
68,915690
69,915613
70,911600
71,910345
72,908122
73,905280
74,903824
75,902637
76,900790
77,897295
78,895484
79,894438
80,894114
81,893988
82,884265
83,881866
84,880999
85,880709
86,878591
87,878555
88,877830
89,877170
90,872591
91,872374
92,871234
93,869980
94,869406
95,866183
96,863078
97,862131
98,862049
99,861728
100,861372
101,859662
102,856914
103,856505
104,851798
105,851788
106,851474
107,846910
108,846797
109,846121
110,844070
111,843782
112,843407
113,837403
114,837337
115,837274
116,836951
117,836835
118,836211
119,834129
120,833998
121,833572
122,825600
123,822393
124,821752
125,821554
126,821117
127,820736
128,818228
129,818129
130,813309
131,811606
132,810530
133,809540
134,809008
135,808607
136,806095
137,805614
138,805436
139,803765
140,803376
141,803242
142,797825
143,793847
144,793001
145,792205
146,792104
147,790155
148,789967
149,789663
150,786889
151,786286
152,783742
153,781659
154,781379
155,781240
156,779011
157,775618
158,775320
159,773668
160,772880
161,772678
162,772472
163,771846
164,770199
165,769833
166,768519
167,767626
168,766034
169,765864
170,763166
171,760224
172,759794
173,759359
174,757897
175,753305
176,753008
177,750750
178,749647
179,749052
180,746951
181,744758
182,743181
183,742890
184,742886
185,739372
186,738346
187,736849
188,734689
189,734226
190,732340
191,731115
192,729808
193,724668
194,722234
195,720731
196,718644
197,715622
198,713379
199,712378
200,708322
201,708277
202,708244
203,707986
204,704449
205,704310
206,703795
207,703568
208,703183
209,702815
210,701742
211,701180
212,699649
213,698669
214,698251
215,695304
216,693369
217,692836
218,691739
219,688824
220,688637
221,687964
222,687323
223,686928
224,681779
225,680753
226,679835
227,676184
228,670497
229,669541
230,666652
231,662674
232,662114
233,662085
234,659573
235,657302
236,656667
