index,value
1,1055
2,1211
3,1706
4,1742
5,1883
6,2414
7,3028
8,3138
9,3863
10,4335
11,6105
12,8421
13,9442
14,9705
15,13297
16,13636
17,14056
18,14686
19,15743
20,16656
21,16788
22,17596
23,18514
24,19838
25,20686
26,22314
27,22870
28,23595
29,23909
30,25129
31,25244
32,25751
33,26439
34,33856
35,34897
36,37745
37,37820
38,43136
39,43799
40,45442
41,45476
42,46244
43,46941
44,47220
45,47854
46,48561
47,49071
48,49982
49,53019
50,53212
51,53864
52,54624
53,54975
54,55951
55,56275
56,56813
57,57267
58,58559
59,58657
60,59542
61,59835
62,60429
63,60605
64,61070
65,62229
66,69054
67,69181
68,69201
69,69421
70,71434
71,72593
72,73862
73,75318
74,77359
75,77611
76,78845
77,80800
78,82285
79,82800
80,83346
81,85161
82,85190
83,86513
84,91717
85,93635
86,93929
87,95025
88,95447
89,99415
90,99973
91,100908
92,101506
93,102094
94,102671
95,104838
96,108138
97,109114
98,111462
99,111809
100,112731
101,113190
102,113442
103,113510
104,114087
105,114755
106,115112
107,117027
108,117180
109,119836
110,121209
111,125169
112,127084
113,128070
114,128948
115,129512
116,130195
117,130315
118,130582
119,130855
120,131312
121,132005
122,132280
123,132685
124,132745
125,133847
126,134126
127,134570
128,134673
129,136352
130,137397
131,138267
132,142573
133,144240
134,145419
135,145439
136,146327
137,147511
138,149381
139,150494
140,151289
141,151311
142,152528
143,153753
144,154821
145,156502
146,156508
147,156708
148,158520
149,158745
150,160679
151,164307
152,164808
153,166582
154,167661
155,170302
156,171442
157,171872
158,172728
159,173112
160,173202
161,174362
162,175193
163,176647
164,177923
165,178720
166,179653
167,180585
168,180622
169,181184
170,181682
171,181796
172,182029
173,182105
174,183737
175,183835
176,186054
177,186382
178,189409
179,189575
180,189614
181,190819
182,191221
183,191929
184,192946
185,193521
186,194055
187,195910
188,197771
189,199339
190,199383
191,199997
192,201453
193,202057
194,202908
195,203152
196,204549
197,205487
198,205775
199,207106
200,207865
201,208159
202,209502
203,210912
204,212795
205,212834
206,215542
207,215549
208,218115
209,219513
210,220195
211,220550
212,221529
213,222153
214,222594
215,223173
216,223183
217,224255
218,224549
219,225847
220,226582
221,226928
222,228361
223,228533
224,230996
225,234098
226,236146
227,238042
228,238455
229,240446
230,242271
231,244693
232,247605
233,248812
234,248877
235,250119
236,250439
237,252466
238,252943
239,253771
240,254217
241,254480
242,254805
243,254905
244,257178
245,259005
246,259363
247,259664
248,259947
249,260103
250,260337
251,262286
252,263096
253,266298
254,267049
255,268346
256,268960
257,273147
258,273420
259,274563
260,275164
261,277985
262,278650
263,279024
264,279447
265,281405
266,281591
267,283044
268,286776
269,290066
270,290328
271,291011
272,292223
273,292949
274,293137
275,294159
276,295315
277,296206
278,296933
279,296943
280,298577
281,299493
282,301115
283,301432
284,303474
285,304942
286,306007
287,306984
288,308559
289,311477
290,311694
291,312540
292,313326
293,313535
294,315012
295,315058
296,316642
297,316962
298,318417
299,321479
300,323470
301,328981
302,331803
303,331904
304,332158
305,332487
306,332667
307,332696
308,332903
309,333323
310,335220
311,335611
312,336204
313,337506
314,337867
315,338752
316,338823
317,338876
318,338978
319,339176
320,339457
321,341036
322,341136
323,341398
324,342047
325,342843
326,344313
327,344880
328,346967
329,347925
330,348424
331,349194
332,349390
333,349509
334,350170
335,350199
336,356124
337,356618
338,357089
339,357543
340,357881
341,357930
342,358297
343,358548
344,359026
345,361107
346,361285
347,363424
348,364931
349,367089
350,367110
351,367280
352,369612
353,370330
354,372395
355,372564
356,372829
357,373356
358,375844
359,375984
360,376193
361,376680
362,377555
363,377839
364,378049
365,378280
366,378592
367,379873
368,380149
369,381251
370,381764
371,382543
372,383786
373,385131
374,385278
375,385849
376,387666
377,388628
378,392568
379,392677
380,393647
381,398809
382,401408
383,403111
384,404280
385,404899
386,405573
387,406219
388,408904
389,408960
390,409265
391,409539
392,409611
393,410654
394,410696
395,410838
396,414791
397,414999
398,415008
399,415229
400,416491
401,418562
402,423027
403,423876
404,425246
405,426400
406,428760
407,429985
408,430604
409,431330
410,432004
411,432399
412,433196
413,434395
414,434435
415,435428
416,435550
417,436295
418,437782
419,438193
420,438368
421,440615
422,440740
423,441060
424,441457
425,441904
426,442359
427,442799
428,443156
429,443691
430,443705
431,444295
432,447388
433,449088
434,449315
435,449563
436,449900
437,452514
438,453117
439,455895
440,456403
441,457306
442,457915
443,457934
444,458846
445,459233
446,459527
447,459887
448,460703
449,460844
450,460924
451,461214
452,461867
453,462219
454,463193
455,464276
456,464552
457,465072
458,466314
459,467031
460,467968
461,469740
462,469868
463,470378
464,478661
465,480682
466,480793
467,481838
468,482325
469,483712
470,484766
471,485973
472,486077
473,486541
474,488834
475,489659
476,491135
477,492173
478,493857
479,495712
480,495815
481,496007
482,498383
483,498418
484,498805
485,500756
486,501471
487,501583
488,502067
489,502070
490,502237
491,502461
492,502542
493,503134
494,503899
495,504333
496,507912
497,508155
498,509572
499,511906
500,512228
501,514847
502,514892
503,516012
504,516502
505,517372
506,520268
507,520907
508,521727
509,522261
510,523594
511,523970
512,524348
513,526597
514,528388
515,529613
516,529975
517,530445
518,531613
519,532379
520,533410
521,535151
522,535904
523,536771
524,537466
525,537703
526,537784
527,538902
528,538969
529,539023
530,539638
531,540955
532,542603
533,543079
534,543430
535,544874
536,545699
537,547335
538,548589
539,550103
540,552208
541,553137
542,554306
543,556493
544,556768
545,557716
546,559081
547,559138
548,560114
549,561402
550,561565
551,562507
552,562933
553,563014
554,563051
555,563126
556,563478
557,563776
558,563800
559,565721
560,567059
561,567426
562,570141
563,570388
564,571009
565,572605
566,573333
567,573429
568,573595
569,575001
570,577987
571,580847
572,581262
573,581756
574,582448
575,583945
576,587525
577,588491
578,588522
579,589457
580,590548
581,590761
582,590982
583,592585
584,593494
585,594545
586,594659
587,595101
588,596372
589,596878
590,597169
591,598116
592,599854
593,600746
594,601669
595,601866
596,602887
597,603677
598,607021
599,608724
600,609191
601,609822
602,610034
603,610844
604,611190
605,613720
606,614649
607,614922
608,615567
609,616674
610,616722
611,616915
612,618221
613,619815
614,619912
615,620131
616,620727
617,622915
618,623076
619,624882
620,625167
621,625427
622,628379
623,628438
624,628675
625,629667
626,629764
627,633102
628,635864
629,638420
630,638496
631,639090
632,640044
633,640158
634,640562
635,641219
636,641603
637,642822
638,643416
639,643849
640,644430
641,644777
642,645118
643,645920
644,646174
645,646438
646,646481
647,647854
648,647980
649,650516
650,650545
651,651319
652,651899
653,653166
654,654310
655,654458
656,656879
657,657469
658,657581
659,659919
660,660700
661,662721
662,663279
663,663295
664,663364
665,663729
666,665257
667,666717
668,666826
669,667613
670,667691
671,669066
672,669449
673,669534
674,669590
675,671300
676,671469
677,672059
678,673268
679,674156
680,674791
681,675178
682,676212
683,676714
684,677763
685,678896
686,679143
687,679292
688,679810
689,680528
690,681328
691,681721
692,682170
693,686886
694,691206
695,692597
696,693659
697,697378
698,699354
699,700777
700,700842
701,702852
702,703144
703,704272
704,704432
705,705920
706,707743
707,709774
708,709811
709,710751
710,711599
711,715091
712,715268
713,717715
714,717960
715,718102
716,722667
717,723012
718,726298
719,729514
720,729657
721,731807
722,735687
723,735728
724,736164
725,736190
726,736493
727,737982
728,738172
729,738290
730,739117
731,739323
732,739466
733,739788
734,739837
735,740157
736,741006
737,741923
738,742662
739,743730
740,743736
741,743786
742,743860
743,745024
744,745693
745,746610
746,746694
747,747141
748,748219
749,749121
750,749338
751,753181
752,753508
753,753604
754,754640
755,754826
756,755030
757,755899
758,758484
759,759884
760,760350
761,762593
762,762633
763,763916
764,767098
765,767594
766,768181
767,770378
768,770743
769,771425
770,772644
771,772713
772,772851
773,773196
774,773618
775,774223
776,775244
777,775569
778,776512
779,777180
780,777743
781,778494
782,778795
783,781228
784,782387
785,785259
786,786960
787,787399
788,787724
789,788400
790,791221
791,791779
792,793692
793,793801
794,794976
795,796112
796,798192
797,800667
798,801265
799,801755
800,802004
801,804397
802,805818
803,806042
804,806645
805,806877
806,807598
807,809667
808,810194
809,810281
810,811654
811,815534
812,816524
813,817944
814,818063
815,819162
816,819567
817,820297
818,820590
819,821863
820,823345
821,824031
822,824208
823,825965
824,827491
825,827688
826,828165
827,830502
828,831665
829,832238
830,832292
831,833632
832,834245
833,834582
834,836094
835,836854
836,837049
837,838278
838,840985
839,843130
840,843202
841,843709
842,844820
843,848048
844,848478
845,851167
846,851812
847,855560
848,857531
849,857787
850,859041
851,860438
852,860799
853,863361
854,863893
855,864551
856,865351
857,866313
858,869385
859,869823
860,871186
861,873186
862,873724
863,874452
864,875518
865,877603
866,878049
867,878080
868,879962
869,880239
870,881082
871,881144
872,881177
873,883516
874,884296
875,884561
876,886420
877,886586
878,887596
879,888458
880,888800
881,889528
882,890419
883,891479
884,893094
885,893479
886,893609
887,894203
888,894477
889,894858
890,895318
891,897218
892,898636
893,899322
894,899793
895,900407
896,901136
897,901325
898,901344
899,901439
900,904982
901,907733
902,908250
903,908772
904,909041
905,909131
906,910030
907,910901
908,912277
909,916123
910,917066
911,918348
912,921123
913,924055
914,924376
915,925765
916,928542
917,929984
918,930260
919,931743
920,931942
921,932411
922,932576
923,933363
924,934204
925,934634
926,934641
927,935504
928,936623
929,937284
930,937422
931,939037
932,939877
933,940188
934,941345
935,942096
936,942106
937,942367
938,944404
939,945276
940,945587
941,946022
942,946266
943,949280
944,949764
945,950385
946,950511
947,951199
948,951982
949,952350
950,952950
951,954301
952,954810
953,957058
954,958418
955,958571
956,958629
957,959018
958,959292
959,960461
960,961991
961,962712
962,963199
963,963249
964,965576
965,966789
966,967018
967,967579
968,967893
969,971894
970,972329
971,974591
972,974963
973,978450
974,978892
975,979165
976,979594
977,981469
978,983140
979,983880
980,984119
981,984495
982,984575
983,984581
984,985641
985,986868
986,987507
987,987818
988,990484
989,991593
990,994539
991,996314
992,996594
993,996851
994,997462
995,997772
996,998458
997,998619
998,999131
999,999245
1000,999777
