index,value
1,999517
2,998282
3,998159
4,998066
5,997910
6,997860
7,997213
8,994415
9,994409
10,992747
11,991932
12,991203
13,990435
14,989473
15,989315
16,988737
17,988694
18,986258
19,984149
20,983371
21,983344
22,982585
23,979214
24,978479
25,978328
26,976399
27,975934
28,975813
29,975594
30,974776
31,973895
32,973438
33,973413
34,971095
35,970466
36,970403
37,969810
38,969398
39,969254
40,969197
41,968763
42,967851
43,967544
44,966999
45,966646
46,963492
47,963216
48,962728
49,962222
50,961966
51,961963
52,961852
53,959858
54,958395
55,958314
56,957560
57,956846
58,956321
59,955048
60,954714
61,954460
62,954386
63,953159
64,950421
65,949196
66,947186
67,946166
68,942374
69,941555
70,941171
71,937458
72,934499
73,934317
74,933960
75,927739
76,926604
77,926421
78,925396
79,925197
80,924388
81,924258
82,923875
83,922726
84,922615
85,918643
86,918190
87,916104
88,915076
89,913611
90,912090
91,912078
92,911150
93,909881
94,909432
95,908054
96,906813
97,906568
98,906508
99,906270
100,904332
101,903805
102,903126
103,900725
104,899978
105,899840
106,898681
107,898633
108,897708
109,897296
110,891450
111,890552
112,888384
113,887314
114,886282
115,884666
116,884060
117,883602
118,883504
119,883142
120,882444
121,882106
122,882022
123,881827
124,881189
125,881108
126,880625
127,878846
128,877443
129,876707
130,876283
131,875729
132,875152
133,873810
134,871710
135,871524
136,870727
137,870539
138,870347
139,869698
140,867114
141,865075
142,864527
143,863629
144,860084
145,857127
146,856984
147,856982
148,856874
149,855486
150,855153
151,854732
152,853987
153,853241
154,853213
155,852629
156,852398
157,852021
158,851229
159,849816
160,849740
161,849649
162,848904
163,847671
164,847346
165,846572
166,845082
167,844586
168,844165
169,843372
170,842029
171,840188
172,836764
173,836448
174,836292
175,835990
176,835491
177,835423
178,835064
179,835052
180,834756
181,833877
182,833182
183,833057
184,831661
185,830239
186,829624
187,829125
188,828839
189,827262
190,825456
191,824897
192,824874
193,824407
194,823310
195,822478
196,821755
197,821161
198,820643
199,819641
200,818292
201,817892
202,816978
203,816707
204,815703
205,814337
206,813552
207,813435
208,813410
209,810060
210,809692
211,809014
212,808253
213,807069
214,806678
215,806480
216,805892
217,804563
218,804309
219,804033
220,803744
221,802932
222,801380
223,800464
224,800110
225,799836
226,799133
227,798391
228,798288
229,797991
230,797622
231,796993
232,795438
233,795316
234,794867
235,794650
236,794257
237,792363
238,791772
239,791531
240,791294
241,790566
242,790363
243,790007
244,789593
245,789533
246,789285
247,788962
248,788876
249,785329
250,784460
251,783312
252,783030
253,782782
254,782776
255,781901
256,781302
257,780192
258,778727
259,778220
260,775817
261,775181
262,774781
263,773588
264,773302
265,772576
266,771893
267,771478
268,770141
269,770036
270,769322
271,769133
272,769040
273,768388
274,767290
275,766602
276,766479
277,765003
278,764764
279,764642
280,764170
281,763485
282,763418
283,762453
284,761513
285,761179
286,761117
287,760658
288,760186
289,758093
290,757740
291,756779
292,756117
293,755144
294,754611
295,754497
296,754033
297,751643
298,751589
299,750955
300,750886
301,749459
302,749019
303,748019
304,748002
305,747893
306,746809
307,745994
308,745957
309,745733
310,742691
311,741471
312,740754
313,740641
314,739185
315,737638
316,736649
317,736217
318,736100
319,735958
320,735181
321,734237
322,734191
323,733239
324,732982
325,731646
326,731641
327,731179
328,729330
329,727701
330,725191
331,725091
332,724956
333,724775
334,724530
335,724453
336,722020
337,721122
338,720701
339,720692
340,720238
341,719864
342,719380
343,718822
344,718698
345,718351
346,718093
347,717430
348,716313
349,715423
350,715170
351,715083
352,714316
353,713818
354,712656
355,712613
356,711106
357,710512
358,710024
359,709127
360,708233
361,707568
362,707167
363,706960
364,705863
365,705856
366,702656
367,700805
368,700159
369,697926
370,697697
371,697468
372,696560
373,696050
374,695284
375,694954
376,694682
377,693941
378,692734
379,690114
380,689916
381,689426
382,688682
383,687105
384,687097
385,686923
386,685575
387,682809
388,682650
389,680996
390,679273
391,678530
392,678416
393,676510
394,675689
395,674693
396,673970
397,673458
398,673285
399,672789
400,671550
401,671131
402,670759
403,669550
404,668629
405,668289
406,667936
407,667747
408,665870
409,664797
410,664286
411,663073
412,662566
413,661595
414,661115
415,660378
416,659273
417,659150
418,658824
419,658088
420,657580
421,657338
422,656248
423,656007
424,655575
425,655521
426,655340
427,654950
428,653342
429,653247
430,652621
431,649351
432,648696
433,648551
434,648468
435,648263
436,647383
437,647146
438,645339
439,644926
440,641571
441,640845
442,640327
443,639912
444,639711
445,639699
446,638536
447,637451
448,636773
449,632269
450,631641
451,630007
452,629496
453,629474
454,628530
455,626817
456,624618
457,623838
458,623420
459,623208
460,623006
461,622659
462,622570
463,620740
464,620650
465,618415
466,616429
467,614811
468,614567
469,614097
470,611487
471,611319
472,610926
473,610711
474,610358
475,609609
476,609556
477,609263
478,608334
479,607298
480,606651
481,606002
482,604125
483,602885
484,602747
485,602674
486,600698
487,596072
488,595840
489,595832
490,595810
491,594116
492,594098
493,593798
494,593584
495,593580
496,593113
497,592501
498,592159
499,591708
500,591280
501,589342
502,588433
503,588079
504,587798
505,587636
506,587324
507,581498
508,580443
509,580006
510,578752
511,577375
512,577233
513,576739
514,576708
515,575963
516,575417
517,574428
518,573475
519,573088
520,573013
521,572811
522,572764
523,571043
524,568635
525,566048
526,565069
527,563188
528,562479
529,562210
530,562111
531,562080
532,561838
533,561476
534,561167
535,560841
536,560362
537,557499
538,554466
539,552713
540,551948
541,551611
542,551228
543,551037
544,550873
545,550726
546,550336
547,549918
548,549637
549,549607
550,549366
551,549342
552,549245
553,549019
554,547892
555,546638
556,546181
557,546166
558,545286
559,544861
560,542161
561,540185
562,535868
563,535236
564,534644
565,534312
566,533783
567,533683
568,532526
569,531447
570,531231
571,529844
572,529622
573,529460
574,528341
575,528266
576,527957
577,527244
578,526261
579,523267
580,520366
581,518421
582,517924
583,517419
584,517173
585,516754
586,516447
587,516270
588,515672
589,515484
590,514618
591,514264
592,513430
593,512873
594,512422
595,512095
596,511927
597,511210
598,510595
599,508788
600,507458
601,506907
602,506563
603,506545
604,505983
605,505157
606,504246
607,503685
608,502660
609,502309
610,501804
611,501162
612,499540
613,499453
614,498411
615,497456
616,494405
617,491467
618,490458
619,489953
620,487414
621,485788
622,485658
623,483883
624,483075
625,482895
626,482361
627,481383
628,480834
629,480364
630,479249
631,478881
632,478380
633,477987
634,477241
635,474266
636,471394
637,470434
638,470274
639,466168
640,466014
641,464876
642,464753
643,460415
644,457250
645,455684
646,454641
647,454564
648,453423
649,452493
650,451554
651,450711
652,450077
653,447315
654,445965
655,443695
656,443637
657,443117
658,442190
659,440917
660,439967
661,439369
662,439165
663,438398
664,437282
665,435989
666,435936
667,435468
668,434616
669,434511
670,434170
671,432618
672,432216
673,431381
674,430735
675,430523
676,430014
677,429758
678,429754
679,428428
680,427694
681,427412
682,427294
683,425498
684,425125
685,424711
686,424709
687,424654
688,424614
689,422864
690,420364
691,419252
692,418765
693,418132
694,418121
695,417014
696,416692
697,416569
698,414739
699,414613
700,414277
701,413359
702,411479
703,411381
704,409789
705,409561
706,408995
707,408253
708,405409
709,404294
710,404171
711,402356
712,401522
713,401412
714,400391
715,398817
716,398487
717,396143
718,394514
719,393151
720,391594
721,391199
722,389936
723,389711
724,389617
725,389549
726,388700
727,388348
728,387615
729,387003
730,386502
731,386317
732,385370
733,385001
734,383054
735,381249
736,380880
737,380785
738,379915
739,378664
740,377476
741,377190
742,375858
743,375443
744,374355
745,374057
746,374052
747,372699
748,370803
749,370781
750,370180
751,369823
752,369458
753,369331
754,369136
755,369100
756,368127
757,368016
758,367430
759,366885
760,366669
761,366664
762,366642
763,366106
764,364959
765,364622
766,364321
767,363252
768,362152
769,362110
770,361899
771,361735
772,359620
773,357206
774,354265
775,354194
776,353321
777,353240
778,352574
779,352379
780,350478
781,349662
782,349337
783,347901
784,347186
785,346292
786,343412
787,342579
788,342253
789,342203
790,341040
791,340333
792,339938
793,339609
794,339501
795,339476
796,339349
797,339068
798,337145
799,335802
800,335706
801,335403
802,334945
803,334027
804,333454
805,332155
806,329450
807,328114
808,327830
809,327576
810,327568
811,327490
812,327229
813,325286
814,324598
815,323889
816,322327
817,321715
818,320363
819,319317
820,319220
821,319117
822,318740
823,317157
824,316754
825,316217
826,315156
827,314827
828,311986
829,311883
830,311228
831,310544
832,310420
833,310070
834,309994
835,309772
836,308621
837,306901
838,306741
839,306182
840,306055
841,305986
842,304759
843,304729
844,304536
845,303959
846,303872
847,302795
848,302481
849,300463
850,299602
851,298554
852,297969
853,297808
854,296935
855,296429
856,295160
857,294835
858,294170
859,293573
860,293262
861,293068
862,291901
863,288969
864,288080
865,287375
866,283605
867,282258
868,282232
869,282178
870,281678
871,280680
872,280530
873,280507
874,280385
875,279596
876,279439
877,278537
878,278092
879,277784
880,276778
881,276488
882,274263
883,273772
884,272343
885,272338
886,272180
887,272108
888,272041
889,271750
890,271402
891,270789
892,269389
893,269090
894,268791
895,268613
896,267262
897,265010
898,264250
899,261358
900,260758
901,259604
902,259185
903,258914
904,258805
905,258739
906,257981
907,257799
908,255613
909,254451
910,253979
911,252197
912,251221
913,250868
914,249415
915,247792
916,246887
917,241632
918,240451
919,237432
920,237176
921,237173
922,235557
923,235353
924,235255
925,234598
926,234535
927,233171
928,232584
929,232088
930,231265
931,231169
932,231096
933,230946
934,230499
935,229237
936,228875
937,228638
938,228598
939,227239
940,225663
941,225355
942,225129
943,224559
944,224210
945,224198
946,223438
947,221318
948,220905
949,220355
950,220341
951,219463
952,218838
953,217480
954,216854
955,216712
956,215114
957,213599
958,213016
959,212926
960,212027
961,211763
962,211684
963,211557
964,209227
965,209013
966,208481
967,206926
968,206578
969,205806
970,205259
971,202559
972,201268
973,200716
974,199250
975,198921
976,198645
977,198336
978,198296
979,198240
980,196451
981,196049
982,195746
983,195012
984,193971
985,193232
986,193072
987,192439
988,191380
989,189709
990,189655
991,189471
992,188840
993,186007
994,185197
995,183374
996,183216
997,182017
998,177182
999,176944
1000,176616
1001,176467
1002,175907
1003,175169
1004,175144
1005,174563
1006,174494
1007,173577
1008,172888
1009,172695
1010,172026
1011,171840
1012,171487
1013,170618
1014,170577
1015,170040
1016,169521
1017,168793
1018,168409
1019,167425
1020,166987
1021,166815
1022,166701
1023,164585
1024,163328
1025,162635
1026,162344
1027,162229
1028,161847
1029,161232
1030,161179
1031,160909
1032,160825
1033,160283
1034,159477
1035,159300
1036,157843
1037,157766
1038,157719
1039,157672
1040,157221
1041,156901
1042,156562
1043,156060
1044,156045
1045,155574
1046,154615
1047,153893
1048,152810
1049,152292
1050,151308
1051,150826
1052,150191
1053,149924
1054,149898
1055,149367
1056,148525
1057,148043
1058,147669
1059,146501
1060,146014
1061,145603
1062,145530
1063,144592
1064,142568
1065,142075
1066,141820
1067,141794
1068,141538
1069,140737
1070,140709
1071,138255
1072,137134
1073,136827
1074,136449
1075,135917
1076,135823
1077,134294
1078,133598
1079,131945
1080,131645
1081,130932
1082,130134
1083,129126
1084,128965
1085,128912
1086,128609
1087,128017
1088,127689
1089,126891
1090,126831
1091,126714
1092,126415
1093,126183
1094,125969
1095,125506
1096,125335
1097,125016
1098,124268
1099,123162
1100,122680
1101,118416
1102,117769
1103,117305
1104,116881
1105,116509
1106,116235
1107,116147
1108,115125
1109,114530
1110,114471
1111,114156
1112,112808
1113,111323
1114,110798
1115,110492
1116,110125
1117,109985
1118,108844
1119,108498
1120,108204
1121,106497
1122,106405
1123,105302
1124,104958
1125,104445
1126,103694
1127,102551
1128,99544
1129,99198
1130,99033
1131,98966
1132,97464
1133,96891
1134,96856
1135,95279
1136,94584
1137,94375
1138,93934
1139,91810
1140,91038
1141,90738
1142,89738
1143,89172
1144,88316
1145,87891
1146,85740
1147,84117
1148,84058
1149,84031
1150,83511
1151,83481
1152,82744
1153,82149
1154,81767
1155,80200
1156,79693
1157,79146
1158,78924
1159,78848
1160,78102
1161,76103
1162,76011
1163,75385
1164,74107
1165,70228
1166,70210
1167,69351
1168,68976
1169,68618
1170,67869
1171,67766
1172,67710
1173,64528
1174,64193
1175,63870
1176,62668
1177,62282
1178,61587
1179,59635
1180,59394
1181,59096
1182,58327
1183,56913
1184,56428
1185,56249
1186,55823
1187,54693
1188,52482
1189,52442
1190,51868
1191,50419
1192,49946
1193,49695
1194,49688
1195,47910
1196,45927
1197,45379
1198,45155
1199,45068
1200,45049
1201,44448
1202,43816
1203,40620
1204,40537
1205,39632
1206,39446
1207,39331
1208,38238
1209,37265
1210,32837
1211,31872
1212,31041
1213,31022
1214,29878
1215,29721
1216,26633
1217,26600
1218,25497
1219,25275
1220,25174
1221,24814
1222,22121
1223,21921
1224,21729
1225,21233
1226,20690
1227,20649
1228,20284
1229,19982
1230,19329
1231,18722
1232,17686
1233,17207
1234,16190
1235,15745
1236,15189
1237,13746
1238,11213
1239,9551
1240,8535
1241,6807
1242,6790
1243,6445
1244,4475
1245,3790
1246,3413
1247,3129
1248,2338
1249,979
1250,141
