index,value
1,122
2,952
3,1008
4,1243
5,1420
6,1521
7,1675
8,1886
9,3043
10,3570
11,3605
12,3958
13,4844
14,5777
15,6411
16,6460
17,6663
18,6757
19,7431
20,7638
21,7795
22,7904
23,7960
24,8114
25,8141
26,8149
27,8530
28,8870
29,9331
30,9581
31,10013
32,10980
33,10992
34,11641
35,11996
36,12062
37,12242
38,12923
39,13126
40,14006
41,14149
42,14220
43,14750
44,15085
45,15277
46,15495
47,15627
48,15634
49,15679
50,16602
51,16617
52,17880
53,18529
54,19549
55,20565
56,20649
57,20842
58,21966
59,22463
60,22503
61,22953
62,22969
63,23204
64,23224
65,23227
66,23238
67,23316
68,23451
69,24218
70,24784
71,24867
72,25121
73,25142
74,25738
75,26575
76,26798
77,26868
78,27484
79,27834
80,28353
81,29196
82,30162
83,30594
84,30853
85,31202
86,31605
87,32019
88,32390
89,32464
90,32501
91,33070
92,33187
93,33782
94,33859
95,34647
96,34781
97,35637
98,35776
99,35809
100,36089
101,36274
102,36325
103,36508
104,36720
105,36731
106,37292
107,37603
108,37893
109,38451
110,39429
111,39481
112,39599
113,39887
114,39906
115,40838
116,41329
117,41364
118,41938
119,42130
120,43000
121,43103
122,43648
123,43671
124,43989
125,44101
126,44574
127,44687
128,44731
129,45187
130,45639
131,45648
132,45869
133,46638
134,46776
135,47634
136,47801
137,48108
138,48332
139,48734
140,49171
141,49525
142,50193
143,50212
144,50455
145,50482
146,50507
147,50904
148,51297
149,51394
150,51988
151,52044
152,52446
153,52666
154,53113
155,53440
156,54721
157,54825
158,54831
159,55450
160,55469
161,55527
162,55667
163,55897
164,56007
165,56038
166,56600
167,57308
168,57897
169,58020
170,59058
171,59211
172,60005
173,60967
174,61590
175,61712
176,61761
177,62156
178,62366
179,62653
180,62756
181,62829
182,63111
183,63206
184,63243
185,63574
186,64169
187,64266
188,64278
189,64513
190,64786
191,64981
192,65044
193,65064
194,65065
195,65867
196,66448
197,66643
198,67189
199,67293
200,67360
201,67610
202,67656
203,67660
204,67738
205,67872
206,67927
207,67933
208,68182
209,68918
210,69015
211,69043
212,69085
213,69131
214,69779
215,69987
216,70419
217,70447
218,70451
219,70703
220,70872
221,71071
222,71261
223,72591
224,72836
225,73060
226,73225
227,73381
228,73484
229,73663
230,74326
231,74348
232,74456
233,74723
234,75188
235,75652
236,75894
237,77392
238,78438
239,78714
240,78943
241,79953
242,80436
243,80589
244,81132
245,81601
246,82159
247,82714
248,83103
249,83280
250,83306
251,83696
252,83733
253,84169
254,84646
255,85102
256,85407
257,85761
258,85899
259,86325
260,86427
261,86488
262,87069
263,87968
264,88010
265,88662
266,88709
267,89087
268,89123
269,89420
270,90648
271,92001
272,92867
273,93173
274,93552
275,93577
276,93667
277,93874
278,94041
279,94173
280,94555
281,95527
282,95764
283,95893
284,96083
285,96530
286,96676
287,96766
288,96957
289,97011
290,97375
291,97812
292,98237
293,99384
294,99988
295,100674
296,101085
297,101347
298,101858
299,102044
300,102677
301,103001
302,103033
303,103132
304,103825
305,104440
306,104737
307,104865
308,104906
309,105618
310,105628
311,105684
312,105971
313,106129
314,106430
315,106851
316,107015
317,107198
318,107790
319,107981
320,108635
321,108700
322,109001
323,109893
324,110198
325,110558
326,110731
327,110825
328,110881
329,111189
330,111288
331,112020
332,112442
333,113283
334,113812
335,113820
336,113931
337,114406
338,114912
339,115519
340,116404
341,117053
342,117066
343,117307
344,117760
345,117776
346,118548
347,118792
348,118945
349,119240
350,119352
351,119900
352,120011
353,120295
354,120336
355,121785
356,122019
357,122093
358,122899
359,122929
360,123440
361,123514
362,123525
363,123706
364,123753
365,123886
366,124013
367,124377
368,124641
369,124741
370,124982
371,124988
372,124997
373,126027
374,126371
375,126438
376,126469
377,126794
378,126862
379,127676
380,128544
381,129151
382,129515
383,130932
384,131537
385,132146
386,132154
387,132528
388,132861
389,132873
390,132929
391,133317
392,133826
393,134510
394,134630
395,135936
396,135986
397,136511
398,136621
399,137276
400,137429
401,137779
402,139104
403,139224
404,139427
405,139449
406,139567
407,139640
408,139800
409,139821
410,140993
411,141667
412,142015
413,142406
414,142971
415,143451
416,143453
417,144193
418,144857
419,145347
