index,value
1,88
2,181
3,309
4,455
5,999
6,1077
7,1323
8,1406
9,1417
10,1991
11,2143
12,2815
13,2896
14,3125
15,3229
16,3272
17,3560
18,3803
19,3833
20,3903
21,3938
22,4120
23,4207
24,4370
25,4664
26,4734
27,4922
28,5203
29,5457
30,5590
31,5843
32,6656
33,6890
34,6901
35,7669
36,7932
37,7975
38,8771
39,9649
40,10078
41,10622
42,10719
43,10799
44,12045
45,12356
46,13113
47,13639
48,13823
49,14065
50,14126
51,14688
52,14690
53,14792
54,15070
55,15084
56,15148
57,15270
58,15769
59,15774
60,15942
61,16029
62,16837
63,17019
64,17127
65,17211
66,17411
67,17695
68,17698
69,17824
70,18355
71,18625
72,18809
73,18978
74,19856
75,19862
76,20894
77,21463
78,21551
79,21860
80,22268
81,22829
82,23016
83,23222
84,23225
85,23271
86,23686
87,24334
88,24862
89,24984
90,25096
91,25165
92,25176
93,25262
94,25376
95,25963
96,26171
97,26412
98,26867
99,27082
100,27246
101,27507
102,27757
103,28062
104,28202
105,28370
106,28643
107,28876
108,28893
109,28973
110,29185
111,29215
112,29242
113,29272
114,29652
115,30465
116,30491
117,30694
118,31018
119,31324
120,31708
121,32056
122,32139
123,32342
124,33159
125,33679
126,33844
127,34026
128,34138
129,34289
130,34365
131,34659
132,35644
133,35728
134,35865
135,36297
136,36902
137,37204
138,37355
139,38361
140,38415
141,38491
142,38792
143,38919
144,39352
145,39524
146,39608
147,39631
148,39791
149,40082
150,41095
151,41138
152,41627
153,41752
154,41860
155,42322
156,42463
157,42483
158,42625
159,42794
160,42845
161,43069
162,43206
163,43284
164,43834
165,44141
166,44441
167,44558
168,44770
169,45008
170,45132
171,45229
172,45340
173,45794
174,46073
175,46156
176,46181
177,46305
178,47246
179,47377
180,47427
181,47750
182,48376
183,48405
184,49278
185,49280
186,49321
187,49526
188,49796
189,49874
190,49902
191,50110
192,50455
193,50635
194,50720
195,50785
196,51180
197,51215
198,51802
199,52004
200,52644
201,52669
202,53643
203,53987
204,54103
205,55128
206,55453
207,55598
208,57044
209,57315
210,57455
211,57904
212,58274
213,58277
214,58486
215,58901
216,59125
217,59556
218,59649
219,59749
220,60226
221,60400
222,60890
223,61214
224,61777
225,62035
226,62814
227,63329
228,63619
229,63678
230,63699
231,63729
232,63758
233,64064
234,64444
235,65328
236,65620
237,66129
238,66213
239,66379
240,66950
241,67129
242,67281
243,67297
244,67411
245,67591
246,67602
247,67888
248,67979
249,68849
250,69209
251,69289
252,69790
253,70921
254,70967
255,71124
256,71155
257,71557
258,72620
259,73022
260,73070
261,73190
262,73541
263,73985
264,74532
265,74667
266,74691
267,74771
268,74901
269,75324
270,75920
271,75967
272,76045
273,76386
274,76837
275,76868
276,77158
277,77713
278,77911
279,77931
280,77948
281,78757
282,78855
283,79266
284,79462
285,79595
286,79781
287,79996
288,80109
289,80517
290,81161
291,81365
292,81612
293,81823
294,82689
295,83405
296,83538
297,83699
298,83766
299,84326
300,84535
301,85169
302,85359
303,85480
304,85765
305,85934
306,86019
307,86465
308,86618
309,86946
310,87169
311,87257
312,87319
313,87463
314,87514
315,87940
316,88213
317,88505
318,88739
319,89013
320,89322
321,90465
322,90498
323,90648
324,90688
325,91329
326,91359
327,91565
328,91595
329,91710
330,94062
331,94073
332,94180
333,94205
334,94242
335,94444
336,94489
337,94741
338,95052
339,95423
340,95524
341,96670
342,96878
343,96941
344,97066
345,97255
346,97588
347,97820
348,98217
349,98447
350,98809
351,99401
352,99431
353,99636
354,99770
355,99908
356,99942
357,100132
358,100455
359,100618
360,101690
361,102502
362,102800
363,102921
364,102998
365,103592
366,104230
367,104520
368,104527
369,104598
370,105798
371,106108
372,106291
373,106680
374,107005
375,107163
376,108237
377,108327
378,108444
379,109060
380,109587
381,110859
382,111552
383,112188
384,112406
385,112689
386,112811
387,113037
388,113293
389,113363
390,113639
391,114143
392,114482
393,115299
394,115462
395,115516
396,115596
397,117179
398,117198
399,117894
400,118795
401,118944
402,119155
403,119220
404,119516
405,119772
406,120052
407,120760
408,120788
409,121062
410,121536
411,122054
412,122090
413,122133
414,122290
415,122885
416,123007
417,123130
418,123216
419,123314
420,123788
421,123919
422,123939
423,124091
424,124310
425,124496
426,124895
427,125778
428,126083
429,126684
430,127301
431,128141
432,128158
433,128163
434,128329
435,128615
436,129256
437,129702
438,130468
439,130756
440,130962
441,131861
442,131869
443,132134
444,132344
445,132351
446,132787
447,133314
448,133864
449,134288
450,134610
451,134901
452,134968
453,135024
454,135150
455,135366
456,135378
457,135441
458,136191
459,136384
460,136724
461,136783
462,137434
463,137508
464,138055
465,138716
466,138801
467,139081
468,140273
469,140388
470,140534
471,140825
472,140843
473,141047
474,141164
475,141487
476,142035
477,142738
478,143377
479,143530
480,143565
481,143629
482,143725
483,143728
484,143750
485,143860
486,144517
487,144613
488,145189
489,145595
490,146205
491,146246
492,146315
493,146412
494,146440
495,146560
496,146743
497,146801
498,146980
499,147445
500,147533
501,147711
502,147820
503,148319
504,149284
505,149552
506,149621
507,149690
508,149967
509,150237
510,150508
511,150641
512,151076
513,151343
514,151348
515,151676
516,151709
517,152698
518,153011
519,153157
520,153213
521,154155
522,154346
523,154519
524,154570
525,155242
526,155528
527,155927
528,156099
529,156287
530,156654
531,156952
532,157078
533,157246
534,157345
535,157750
536,158060
537,158240
538,158290
539,158392
540,158809
541,158858
542,159044
543,159467
544,159519
545,159946
546,160069
547,160170
548,160290
549,160477
550,160520
551,160568
552,160569
553,161192
554,161868
555,161976
556,162063
557,162381
558,162748
559,162977
560,163167
561,163686
562,163699
563,163952
564,164201
565,164494
566,164496
567,164506
568,164672
569,164759
570,164949
571,165139
572,165446
573,166231
574,166316
575,166466
576,166896
577,166979
578,166990
579,167137
580,167183
581,167489
582,167758
583,168050
584,168452
585,168709
586,168819
587,168994
588,169568
589,169863
590,170023
591,171179
592,171211
593,171253
594,171592
595,171861
596,171880
597,172217
598,172485
599,172872
600,173509
601,173652
602,174100
603,176103
604,176190
605,177380
606,177651
607,177772
608,177994
609,178161
610,178232
611,179369
612,180624
613,180893
614,181175
615,181647
616,181864
617,182103
618,182213
619,182520
620,183112
621,184049
622,184123
623,184374
624,184381
625,184504
626,184646
627,185438
628,185534
629,185627
630,185825
631,185833
632,186752
633,186954
634,187126
635,187450
636,187689
637,187853
638,188325
639,188554
640,190279
641,190381
642,191057
643,191354
644,191381
645,191462
646,191646
647,191900
648,192004
649,192051
650,192128
651,192154
652,192515
653,192878
654,192961
655,193003
656,193398
657,193404
658,193424
659,193585
660,194058
661,194123
662,194256
663,194391
664,194417
665,194857
666,195011
667,195121
668,195237
669,195497
670,195853
671,196011
672,196427
673,196592
674,196651
675,196801
676,196827
677,197084
678,197375
679,197577
680,197754
681,197845
682,198156
683,198547
684,198796
685,199416
686,199645
687,199726
688,199828
689,200023
690,200380
691,200443
692,200747
693,200838
694,201401
695,201467
696,201760
697,202169
698,202222
699,202366
700,202648
701,203740
702,204029
703,204747
704,204769
705,205080
706,205210
707,205863
708,205989
709,206103
710,206422
711,206851
712,207029
713,207453
714,207563
715,207974
716,208292
717,208369
718,208508
719,209265
720,209668
721,210144
722,211676
723,211715
724,212526
725,212797
726,213101
727,213591
728,213604
729,214926
730,215320
731,215321
732,215387
733,215636
734,215639
735,215933
736,216579
737,216777
738,216868
739,216925
740,217168
741,217542
742,218546
743,218809
744,219153
745,219370
746,219499
747,219663
748,219773
749,220160
750,220230
751,220439
752,220624
753,220930
754,221042
755,221413
756,221575
757,222172
758,222418
759,222436
760,223059
761,223662
762,223920
763,224048
764,224133
765,224144
766,224382
767,224469
768,224485
769,224526
770,224549
771,224631
772,224976
773,225411
774,225558
775,225586
776,225590
777,225822
778,225842
779,226476
780,227918
781,228033
782,228880
783,229156
784,229325
785,229754
786,230205
787,230340
788,230435
789,230450
790,230488
791,230650
792,231427
793,231559
794,232055
795,232614
796,233031
797,233901
798,234559
799,234611
800,234626
801,234772
802,235015
803,235070
804,235970
805,235977
806,236098
807,236404
808,236670
809,237173
810,237213
811,237238
812,237286
813,237683
814,237857
815,237912
816,239170
817,239286
818,239424
819,239602
820,239642
821,239737
822,239906
823,240468
824,240646
825,240846
826,241025
827,241034
828,241167
829,241457
830,241848
831,242058
832,242176
833,242777
834,242948
835,244349
836,244352
837,244760
838,244900
839,245286
840,245302
841,245342
842,245457
843,245761
844,246230
845,246506
846,246677
847,246895
848,247160
849,247406
850,247741
851,247745
852,248640
853,248721
854,248770
855,250067
856,250173
857,250293
858,250711
859,251328
860,251404
861,252164
862,252417
863,252502
864,253102
865,253193
866,253253
867,253430
868,254710
869,254718
870,254769
871,254809
872,255369
873,255428
874,255603
875,256466
876,256612
877,256647
878,256751
879,257108
880,257456
881,257559
882,257575
883,257863
884,257895
885,257907
886,258070
887,258207
888,258234
889,258516
890,258896
891,258908
892,259381
893,259712
894,259873
895,260100
896,260207
897,260248
898,260285
899,260442
900,260535
901,262064
902,262336
903,262345
904,262354
905,262850
906,263156
907,263220
908,263280
909,263419
910,264186
911,264213
912,264615
913,264775
914,264789
915,264830
916,264831
917,265046
918,265105
919,265345
920,265719
921,265752
922,266073
923,266865
924,267345
925,267352
926,267921
927,267982
928,268263
929,268500
930,268501
931,269066
932,269093
933,269511
934,269864
935,270000
936,270142
937,270151
938,270297
939,270819
940,270847
941,270940
942,271020
943,271254
944,271522
945,271719
946,272350
947,272642
948,272996
949,273508
950,273535
951,273573
952,273724
953,273882
954,274028
955,274320
956,274397
957,274427
958,274519
959,274897
960,274991
961,275004
962,275057
963,275622
964,275729
965,275879
966,277130
967,277675
968,277999
969,278130
970,278502
971,278744
972,279556
973,279683
974,279834
975,280075
976,280295
977,280702
978,280941
979,281337
980,282158
981,282360
982,282940
983,282973
984,282992
985,283080
986,283751
987,284110
988,284542
989,285127
990,285513
991,286018
992,286022
993,286967
994,287182
995,287676
996,288060
997,288246
998,288589
999,288773
1000,288808
1001,289146
1002,289313
1003,289368
1004,289433
1005,289478
1006,289576
1007,289628
1008,290121
1009,290213
1010,290457
1011,291152
1012,291493
1013,291544
1014,291625
1015,292256
1016,292360
1017,292622
1018,292886
1019,293560
1020,293578
1021,294591
1022,294717
1023,294820
1024,295158
1025,295476
1026,295883
1027,296282
1028,296994
1029,297175
1030,297215
1031,297373
1032,297574
1033,297608
