index,value
1,268
2,536
3,926
4,1580
5,1869
6,2153
7,2256
8,2681
9,2706
10,3579
11,4169
12,5599
13,5676
14,6083
15,6257
16,7763
17,7814
18,8239
19,9966
20,10616
21,10794
22,11021
23,11049
24,11675
25,11869
26,12201
27,13280
28,13991
29,14120
30,14268
31,14603
32,14615
33,14804
34,16046
35,16181
36,18851
37,19366
38,19476
39,19911
40,19999
41,20066
42,20262
43,20941
44,21692
45,21815
46,22339
47,22698
48,24034
49,24047
50,25600
51,27597
52,27717
53,27876
54,28616
55,30078
56,30780
57,31393
58,32236
59,32309
60,33011
61,33333
62,33637
63,33704
64,34169
65,35184
66,35713
67,37342
68,37588
69,37603
70,37688
71,37723
72,38126
73,38391
74,39117
75,40170
76,40468
77,40484
78,40571
79,41061
80,42498
81,43442
82,43500
83,45487
84,45675
85,45829
86,46409
87,46440
88,47062
89,47482
90,47878
91,48078
92,48207
93,48665
94,49065
95,49152
96,49304
97,49866
98,50930
99,51063
100,51414
101,51634
102,52401
103,53150
104,54669
105,55826
106,55963
107,56252
108,56269
109,56490
110,56904
111,56994
112,57293
113,57703
114,58343
115,58857
116,59084
117,59155
118,59467
119,59898
120,59978
121,60157
122,60259
123,60510
124,60536
125,60749
126,61029
127,61199
128,61294
129,61812
130,62323
131,63384
132,63509
133,63948
134,65808
135,67281
136,67983
137,68153
138,68417
139,68696
140,69590
141,69647
142,69770
143,70041
144,70085
145,70480
146,70582
147,70668
148,71006
149,71708
150,72004
151,72036
152,72089
153,72926
154,72943
155,73214
156,73763
157,74505
158,75163
159,76401
160,76652
161,77642
162,78441
163,79031
164,79245
165,79354
166,79417
167,79975
168,80185
169,80427
170,80486
171,80963
172,81697
173,81903
174,82097
175,82241
176,82292
177,82611
178,83522
179,84160
180,84367
181,84545
182,85523
183,85987
184,86670
185,87855
186,87971
187,88082
188,88316
189,89017
190,89520
191,89661
192,90232
193,90562
194,90714
195,91072
196,93036
197,93118
198,93188
199,94468
200,94581
201,94955
202,95553
203,95904
204,96725
205,97290
206,97303
207,97720
208,97730
209,98480
210,98537
211,100115
212,100568
213,100745
214,101418
215,101704
216,101908
217,102250
218,102452
219,102929
220,104124
221,104844
222,105339
223,105869
224,107102
225,107738
226,108275
227,108539
228,108695
229,111122
230,111410
231,111631
232,112281
233,113449
234,113700
235,113826
236,113934
237,114021
238,114112
239,114153
240,114379
241,114649
242,114735
243,115211
244,116005
245,116207
246,116884
247,118272
248,118956
249,119990
250,120373
251,120552
252,121065
253,121578
254,121612
255,121704
256,122803
257,123264
258,123723
259,123835
260,124815
261,125123
262,125260
263,125355
264,125356
265,125573
266,125945
267,126204
268,126238
269,127044
270,127400
271,128282
272,128505
273,128632
274,128710
275,129392
276,129435
277,129905
278,130196
279,130290
280,131373
281,131467
282,131873
283,132338
284,133271
285,133519
286,133641
287,133761
288,134744
289,134806
290,135275
291,135543
292,135818
293,137189
294,137338
295,138507
296,139005
297,139280
298,139672
299,140064
300,140439
301,140683
302,141147
303,141447
304,142420
305,143537
306,143934
307,143955
308,143992
309,146128
310,146939
311,147778
312,147846
313,149137
314,149360
315,149497
316,149797
317,150676
318,151180
319,151600
320,152402
321,153098
322,153460
323,153603
324,153811
325,153906
326,154544
327,155029
328,156338
329,156378
330,157015
331,157022
332,159209
333,160282
334,160397
335,160412
336,161290
337,161544
338,161626
339,162233
340,162835
341,163494
342,163519
343,164607
344,164644
345,164661
346,165148
347,165687
348,165777
349,165859
350,166552
351,167826
352,167961
353,168770
354,168873
355,169724
356,169783
357,170506
358,170613
359,171213
360,173145
361,173634
362,173867
363,173885
364,174166
365,174735
366,175139
367,175560
368,176482
369,176802
370,176884
371,177397
372,178337
373,179258
374,179392
375,179665
376,179882
377,179890
378,179935
379,181326
380,181987
381,182015
382,182175
383,182751
384,183258
385,183555
386,183887
387,184098
388,185018
389,185302
390,185599
391,185834
392,186093
393,186130
394,186308
395,186457
396,186773
397,187324
398,187593
399,187605
400,187841
401,188417
402,188642
403,188653
404,189748
405,190019
406,190049
407,190573
408,191985
409,191990
410,193226
411,193769
412,193842
413,194495
414,194568
415,195722
416,196610
417,196952
418,197354
419,197677
420,198536
421,198804
422,199206
423,199244
424,199707
425,201572
426,201760
427,201908
428,202724
429,202826
430,202885
431,203093
432,203894
433,204693
434,204707
435,205052
436,205903
437,206136
438,206171
439,206500
440,207370
441,207462
442,207660
443,208129
444,208162
445,208234
446,208471
447,208975
448,209851
449,211085
450,212122
451,213275
452,213390
453,214888
454,215492
455,216245
456,216822
457,216965
458,217695
459,218086
460,218393
461,220378
462,221607
463,223341
464,223715
465,223839
466,224013
467,224376
468,225253
469,225296
470,226976
471,227087
472,227234
473,228244
474,228645
475,228941
476,229299
477,229765
478,229826
479,230494
480,230734
481,230839
482,231315
483,232268
484,232525
485,232807
486,232840
487,232907
488,233225
489,233856
490,234914
491,235405
492,235432
493,237107
494,237676
495,237691
496,238055
497,238156
498,238528
499,238824
500,239104
501,239376
502,240002
503,240120
504,241512
505,241639
506,242192
507,242940
508,243812
509,243902
510,244034
511,244181
512,245234
513,245542
514,245636
515,246059
516,246585
517,246613
518,246769
519,246969
520,247071
521,247240
522,247301
523,247647
524,247672
525,249648
526,250004
527,251025
528,251085
529,252052
530,252299
531,252924
532,253133
533,253259
534,253574
535,254344
536,254635
537,255263
538,256542
539,257051
540,257608
541,257791
542,258378
543,259748
544,259956
545,260143
546,260517
547,260939
548,261441
549,262528
550,262777
551,262915
552,263472
553,264919
554,265033
555,265066
556,265180
557,266797
558,267560
559,267938
560,268524
561,269184
562,269224
563,270334
564,270454
565,271280
566,271397
567,271959
568,273027
569,273137
570,273814
571,274250
572,274563
573,274653
574,275125
575,275178
576,275284
577,276303
578,276371
579,278068
580,278400
581,278608
582,279041
583,279349
584,279395
585,279790
586,281694
587,282302
588,282341
589,282698
590,282886
591,283095
592,283478
593,284549
594,284719
595,285668
596,286238
597,286376
598,287191
599,288061
600,288315
601,288506
602,288787
603,289890
604,290133
605,290614
606,290717
607,291270
608,291290
609,291449
610,291884
611,293249
612,294019
613,294309
614,294388
615,294504
616,294552
617,295330
618,296511
619,296703
620,297005
621,297115
622,297125
623,297257
624,297632
625,298294
626,299036
627,300624
628,300724
629,301250
630,301386
631,302777
632,302892
633,302996
634,303220
635,303380
636,304024
637,304423
638,304540
639,304736
640,304893
641,304996
642,305111
643,306355
644,306403
645,306673
646,307948
647,308137
648,309274
649,310640
650,310962
651,311846
652,312204
653,312735
654,312779
655,313054
656,313707
657,313714
658,314244
659,315755
660,316302
661,316343
662,317568
663,318537
664,318589
665,319041
666,319114
667,319205
668,319289
669,320211
670,320659
671,320764
672,320996
673,322481
674,322711
675,323894
676,324230
677,324478
678,324812
679,324872
680,324874
681,325054
682,325107
683,326015
684,327742
685,327782
686,328083
687,328536
688,328814
689,329655
690,329683
691,329907
692,330459
693,331888
694,332015
695,332360
696,332910
697,333508
698,334185
699,334937
700,336208
701,337741
702,338301
703,338311
704,338492
705,339888
706,340478
707,340619
708,341051
709,341359
710,341611
711,341907
712,342190
713,342869
714,342997
715,343541
716,343639
717,343698
718,345452
719,345668
720,345919
721,346093
722,346454
723,348778
724,349287
725,349423
726,349602
727,349630
728,349986
729,350625
730,350641
731,352003
732,352072
733,352264
734,353905
735,354325
736,354915
737,355446
738,356207
739,356355
740,356395
741,356477
742,356673
743,357294
744,357373
745,358527
746,359779
747,359954
748,360607
749,361902
750,363124
751,363679
752,363745
753,364110
754,364119
755,365199
756,365557
757,366090
758,366494
759,366541
760,366731
761,367837
762,369416
763,370230
764,370452
765,370877
766,371371
767,371411
768,371463
769,371525
770,372503
771,373853
772,374010
773,374871
774,375631
775,375649
776,377433
777,377690
778,377738
779,377776
780,377932
781,378250
782,378271
783,378360
784,379621
785,379963
786,380286
787,380440
788,380670
789,381107
790,382591
791,382702
792,382803
793,383802
794,384636
795,385105
796,385276
797,385374
798,385395
799,385709
800,386383
801,387403
802,389267
803,389656
804,390347
805,390425
806,390445
807,390952
808,391014
809,391222
810,391416
811,391758
812,392190
813,392684
814,392803
815,392860
816,393226
817,393386
818,393775
819,393932
820,396000
821,397180
822,397547
823,397731
824,397930
825,398062
826,398230
827,398559
828,398984
829,399141
830,399450
831,400082
832,400657
833,403277
834,405441
835,406022
836,407488
837,408680
838,408965
839,409794
840,410988
841,412330
842,412953
843,413770
844,414996
845,415498
846,416609
847,417135
848,417264
849,418259
850,418980
851,419905
852,419911
853,420002
854,420101
855,420137
856,420819
857,420828
858,420904
859,420925
860,421756
861,422295
862,422464
863,422847
864,423067
865,423867
866,425015
867,427519
868,427912
869,428759
870,429023
871,430622
872,430874
873,431138
874,431436
875,431547
876,431913
877,432869
878,433080
879,433154
880,433201
881,433506
882,434310
883,434529
884,434592
885,435862
886,436618
887,437164
888,437986
889,438015
890,438170
891,438729
892,441089
893,441258
894,441794
895,441928
896,443240
897,445569
898,445693
899,445986
900,446028
901,446576
902,446851
903,447410
904,447621
905,448792
906,450615
907,452307
908,452576
909,453272
910,454349
911,454392
912,455066
913,455183
914,455532
915,456691
916,457172
917,457327
918,458836
919,458948
920,459493
921,460380
922,460602
923,460613
924,460698
925,461575
926,461582
927,461724
928,461964
929,464113
930,464754
931,465138
932,465468
933,465685
934,466082
935,466331
936,466818
937,467265
938,467628
939,468378
940,468873
941,468940
942,469460
943,471291
944,471346
945,471936
946,474523
947,474877
948,475193
949,475835
950,475986
951,476574
952,477138
953,477488
954,478060
955,478185
956,479072
957,480483
958,480659
959,480891
960,481359
961,481391
962,482290
963,482550
964,483069
965,483666
966,483865
967,484096
968,485283
969,485333
970,485700
971,486141
972,486361
973,486933
974,487158
975,487675
976,487921
977,488504
978,488530
979,489183
980,490777
981,491381
982,491571
983,491778
984,493661
985,494252
986,494334
987,494565
988,495193
989,496522
990,496806
991,496843
992,497031
993,497249
994,498124
995,498589
996,498640
997,498752
998,499214
999,499854
1000,500265
1001,500382
1002,501208
1003,501245
1004,501640
1005,502178
1006,502947
1007,502963
1008,503829
1009,504115
1010,504588
1011,505322
1012,506164
1013,506271
1014,506621
1015,506653
1016,506811
1017,507116
1018,507403
1019,507865
1020,508217
1021,509109
1022,509300
1023,509952
1024,510722
1025,511035
1026,512245
1027,514197
1028,516677
1029,516782
1030,516927
1031,517042
1032,517933
1033,518176
1034,518229
1035,518870
1036,518926
1037,519017
1038,519548
1039,519971
1040,520461
1041,521663
1042,521996
1043,523171
1044,523281
1045,525026
1046,525869
1047,526584
1048,526641
1049,526653
1050,527316
1051,527374
1052,527575
1053,528886
1054,529099
1055,529110
1056,529160
1057,529274
1058,529338
1059,529763
1060,531011
1061,531189
1062,531453
1063,531975
1064,532595
1065,532918
1066,533334
1067,533900
1068,534211
1069,534529
1070,534541
1071,534770
1072,535343
1073,535486
1074,535752
1075,536151
1076,536188
1077,536449
1078,536510
1079,536745
1080,537286
1081,537445
1082,537521
1083,537587
1084,537800
1085,538347
1086,539177
1087,539342
1088,539378
1089,539701
1090,540415
1091,540438
1092,541664
1093,542565
1094,543921
1095,544199
1096,544633
1097,546313
1098,546677
1099,546905
1100,547105
1101,547409
1102,549654
1103,550118
1104,550304
1105,551131
1106,551837
1107,551859
1108,552662
1109,552831
1110,552929
1111,554406
1112,554441
1113,554578
1114,555038
1115,555506
1116,555708
1117,555913
1118,555996
1119,556376
1120,556539
1121,557002
1122,557638
1123,559051
1124,559214
1125,559243
1126,559361
1127,559550
1128,560990
1129,561127
1130,562739
1131,562740
1132,564650
1133,564813
1134,566771
1135,567066
1136,567573
1137,567612
1138,568049
1139,568780
1140,569916
1141,570211
1142,570886
1143,571017
1144,571172
1145,571304
1146,572174
1147,572390
1148,573089
1149,573724
1150,573765
1151,573810
1152,574134
1153,574885
1154,575626
1155,576042
1156,576331
1157,576760
1158,577274
1159,578036
1160,578681
1161,578721
1162,578816
1163,578848
1164,578988
1165,579052
1166,579181
1167,579300
1168,579552
1169,580046
1170,580104
1171,581415
1172,582396
1173,582777
1174,582902
1175,582976
1176,584238
1177,584744
1178,584968
1179,585023
1180,586077
1181,586119
1182,586213
1183,587135
1184,587459
1185,587567
1186,587571
1187,588154
1188,588159
1189,588179
1190,588768
1191,589322
1192,589442
1193,590275
1194,590496
1195,590812
1196,591226
1197,591268
1198,591497
1199,591685
1200,591940
1201,592014
1202,592037
1203,592248
1204,593369
1205,593461
1206,594578
1207,594870
1208,594975
1209,596278
1210,596851
1211,597775
1212,597925
1213,598131
1214,599076
1215,599796
1216,599879
1217,599911
1218,600269
1219,600707
1220,600766
1221,601936
1222,603009
1223,603201
1224,603982
1225,606363
1226,606568
1227,606708
1228,607277
1229,608098
1230,608649
1231,608812
1232,609412
1233,609889
1234,609962
1235,610314
1236,611423
1237,611889
1238,612045
1239,612109
1240,612173
1241,613298
1242,613450
1243,613605
1244,614059
1245,614319
1246,614446
1247,614506
1248,615620
1249,616425
1250,616432
1251,616463
1252,616960
1253,617094
1254,617818
1255,619729
1256,620592
1257,620956
1258,621556
1259,622962
1260,623127
1261,623207
1262,623965
1263,624359
1264,624738
1265,625281
1266,626496
1267,626929
1268,626931
1269,627305
1270,627640
1271,627697
1272,628081
1273,628106
1274,628564
1275,628806
1276,629559
1277,629607
1278,630542
1279,631462
1280,631929
1281,632761
1282,632806
1283,633073
1284,633537
1285,633776
1286,634796
1287,635750
1288,636285
1289,636596
1290,636666
1291,637804
1292,638142
1293,638266
1294,639288
1295,639926
1296,640290
1297,641706
1298,642391
1299,642606
1300,642988
1301,643048
1302,645091
1303,647038
1304,647074
1305,647102
1306,647692
1307,647919
1308,648057
1309,648630
1310,648730
1311,649289
1312,649535
1313,649683
1314,650083
1315,651399
1316,651553
1317,651761
1318,652624
1319,652970
1320,653438
1321,653451
1322,653706
1323,653881
1324,654067
1325,654115
1326,654298
1327,655193
1328,656500
1329,656577
1330,660089
1331,660388
1332,660787
1333,661294
1334,661575
1335,663941
1336,665457
1337,666136
1338,666207
1339,667274
1340,667834
1341,667841
1342,668593
1343,669046
1344,669931
1345,670189
1346,670768
1347,671249
1348,671306
1349,671477
1350,671575
1351,672253
1352,672951
1353,673101
1354,673108
1355,674315
1356,674388
1357,675323
1358,675946
1359,676473
1360,676491
1361,677432
1362,677631
1363,678150
1364,678273
1365,679477
1366,680022
1367,680065
1368,680069
1369,680252
1370,680730
1371,680976
1372,681117
1373,681268
1374,683617
1375,683773
1376,683978
1377,684209
1378,685551
1379,685583
1380,685763
1381,685958
1382,686239
1383,686389
1384,686916
1385,687067
1386,687133
1387,687671
1388,687798
1389,688256
1390,689419
1391,689634
1392,689898
1393,690243
1394,690910
1395,691206
1396,691309
1397,691737
1398,692182
1399,692346
1400,692517
1401,693040
1402,693149
1403,693547
1404,693632
1405,693743
1406,694474
1407,694627
1408,694768
1409,695037
1410,695703
1411,697199
1412,699435
1413,699712
1414,700299
1415,700662
1416,701438
1417,701665
1418,702494
1419,702862
1420,703850
1421,704369
1422,704636
1423,704739
1424,704750
1425,704848
1426,705250
1427,705378
1428,705465
1429,705635
1430,707660
1431,707731
1432,708086
1433,708176
1434,708860
1435,709094
1436,709249
1437,709297
1438,709395
1439,709625
1440,709635
1441,709798
1442,709856
1443,710198
1444,711088
1445,712855
1446,714034
1447,715441
1448,715673
1449,716018
1450,716606
1451,716688
1452,716912
1453,717113
1454,718195
1455,718442
1456,718535
1457,718835
1458,719374
1459,719713
1460,719869
1461,720005
1462,720559
1463,720840
1464,721062
1465,721929
1466,722127
1467,722346
1468,722765
1469,723688
1470,723885
1471,724020
1472,724196
1473,725681
1474,725926
