index,value
1,999742
2,999691
3,999469
4,999188
5,999175
6,998483
7,998452
8,998288
9,997306
10,996880
11,996563
12,996317
13,995949
14,995812
15,995755
16,995514
17,995360
18,995300
19,994600
20,994383
21,994253
22,994250
23,994064
24,994016
25,993916
26,993798
27,993116
28,993058
29,993045
30,993028
31,992130
32,992040
33,992014
34,991450
35,991350
36,991077
37,990862
38,990814
39,990751
40,990415
41,990366
42,990167
43,990117
44,989955
45,989714
46,989420
47,989301
48,989222
49,989100
50,988938
51,988924
52,988740
53,988500
54,988252
55,988198
56,988123
57,987653
58,987597
59,986894
60,986774
61,986699
62,986241
63,986230
64,985905
65,985888
66,985565
67,985249
68,985199
69,984834
70,984796
71,984388
72,984372
73,984164
74,984084
75,983849
76,983706
77,983564
78,983526
79,983451
80,983389
81,983250
82,983214
83,982805
84,982394
85,982393
86,981885
87,981601
88,981299
89,980709
90,980449
91,980064
92,980021
93,979602
94,979410
95,979330
96,979189
97,979093
98,979048
99,978945
100,977667
101,977605
102,977557
103,977141
104,977031
105,976991
106,976857
107,976766
108,976522
109,976445
110,976344
111,976154
112,975506
113,975262
114,974932
115,974876
116,974734
117,974288
118,973883
119,973356
120,973307
121,973124
122,972964
123,972793
124,972707
125,972617
126,972583
127,972531
128,972431
129,972116
130,971894
131,971331
132,970341
133,969934
134,969765
135,969737
136,969148
137,968613
138,968200
139,968119
140,968008
141,967960
142,967740
143,967552
144,967299
145,967108
146,967076
147,967044
148,966939
149,966890
150,966785
151,966767
152,966760
153,966548
154,966275
155,966261
156,966234
157,966002
158,965915
159,965841
160,965401
161,965353
162,965308
163,965206
164,965151
165,964689
166,964470
167,964205
168,963787
169,963759
170,963577
171,963408
172,962878
173,962603
174,962292
175,962258
176,962254
177,962248
178,962199
179,962198
180,961834
181,961487
182,961268
183,960969
184,960953
185,960581
186,959780
187,959668
188,959510
189,959506
190,959243
191,959073
192,958959
193,958818
194,958767
195,958432
196,958419
197,957973
198,957823
199,957763
200,957298
201,956879
202,956804
203,956795
204,956625
205,956466
206,956328
207,956284
208,956205
209,955965
210,955830
211,955789
212,955649
213,955579
214,955560
215,954621
216,954616
217,954403
218,954056
219,953973
220,953914
221,953907
222,953687
223,953404
224,953360
225,953352
226,953313
227,952918
228,952901
229,952856
230,952841
231,952095
232,951989
233,951833
234,951830
235,951801
236,951755
237,951056
238,951021
239,950493
240,949884
241,949783
242,949592
243,949351
244,949096
245,948764
246,948379
247,948243
248,947473
249,947394
250,947356
251,947261
252,947210
253,947036
254,946963
255,946742
256,946473
257,946253
258,946131
259,945912
260,945653
261,945319
262,944728
263,944374
264,944310
265,944087
266,943670
267,943359
268,943307
269,942590
270,942053
271,941916
272,941899
273,941696
274,941533
275,941302
276,940789
277,940773
278,940666
279,940476
280,940419
281,940318
282,940025
283,939854
284,939738
285,939614
286,939233
287,939137
288,939110
289,938578
290,938357
291,938234
292,938191
293,938096
294,937429
295,937012
296,936279
297,936124
298,935869
299,935861
300,935654
301,935529
302,935456
303,935191
304,935002
305,934939
306,934930
307,934925
308,934809
309,934804
310,934659
311,934462
312,934192
313,934155
314,933852
315,933743
316,933566
317,933512
318,933310
319,933187
320,933134
321,932811
322,932773
323,932704
324,932520
325,931753
326,931460
327,931457
328,931420
329,930538
330,930458
331,930380
332,929994
333,929895
334,929586
335,929540
336,929302
337,929081
338,928868
339,928801
340,928770
341,928570
342,928214
343,928072
344,927956
345,927912
346,927565
347,927505
348,927485
349,927446
350,927049
351,926918
352,926888
353,926778
354,926521
355,926417
356,926011
357,926009
358,925844
359,925603
360,925485
361,925221
362,924897
363,924805
364,924413
365,924322
366,924317
367,924306
368,924210
369,923599
370,923565
371,923370
372,923281
373,923278
374,922932
375,922662
376,922622
377,922282
378,922238
379,921935
380,921684
381,921461
382,921312
383,921100
384,921068
385,920959
386,920752
387,920581
388,920561
389,920041
390,919971
391,919905
392,919724
393,919546
394,919339
395,919294
396,919225
397,918655
398,918474
399,918056
400,917800
401,917587
402,917237
403,917170
404,917132
405,916919
406,916411
407,916249
408,916181
409,916123
410,915939
411,915871
412,915853
413,915813
414,915618
415,915527
416,914785
417,914311
418,914167
419,913448
420,913238
421,913155
422,913133
423,913059
424,912930
425,912867
426,912770
427,912592
428,912319
429,911812
430,911758
431,911631
432,911624
433,911501
434,911462
435,911371
436,910983
437,910880
438,910838
439,910704
440,910541
441,910359
442,910000
443,909738
444,909518
445,909240
446,909038
447,908924
448,908855
449,908520
450,908498
451,908397
452,908278
453,908264
454,907812
455,907637
456,907494
457,907482
458,906956
459,906903
460,906731
461,906696
462,906527
463,906480
464,906157
465,905645
466,905574
467,905346
468,904964
469,904556
470,904068
471,904022
472,903788
473,903658
474,903419
475,903203
476,902910
477,902886
478,902872
479,902830
480,902558
481,902455
482,901886
483,901672
484,900928
485,900872
486,900481
487,900465
488,900389
489,900335
490,899958
491,899459
492,899417
493,899301
494,898942
495,898430
496,898380
497,897827
498,897796
499,897315
500,897287
501,897082
502,896944
503,896659
504,896342
505,896330
506,895990
507,895800
508,895778
509,895607
510,895429
511,895216
512,894810
513,894628
514,894599
515,894315
516,894240
517,893145
518,892914
519,892791
520,892603
521,892301
522,892296
523,892135
524,892030
525,892012
526,891846
527,891815
528,891753
529,891710
530,891432
531,891369
532,891343
533,891147
534,890458
535,890355
536,890056
537,889983
538,889617
539,889528
540,889233
541,889208
542,889174
543,888757
544,888578
545,888400
546,888120
547,887781
548,887737
549,887577
550,887517
551,886679
552,886165
553,886128
554,886106
555,885652
556,885450
557,885126
558,884973
559,884922
560,884683
561,884533
562,884483
563,884464
564,884204
565,883744
566,883597
567,883054
568,882980
569,882778
570,882746
571,882732
572,882640
573,882560
574,882536
575,882405
576,882323
577,882317
578,882303
579,881942
580,881813
581,881736
582,881537
583,881474
584,881365
585,881067
586,881062
587,880949
588,880762
589,880684
590,880445
591,880244
592,880187
593,880124
594,879672
595,879634
596,879592
597,879573
598,879440
599,879395
600,879098
601,878990
602,878844
603,878834
604,878198
605,878122
606,877770
607,877476
608,877447
609,877410
610,877366
611,877281
612,877222
613,877200
614,876894
615,876745
616,876718
617,876698
618,876310
619,876244
620,876227
621,875922
622,875760
623,875743
624,875371
625,875241
626,874963
627,874930
628,873951
629,873744
630,873729
631,873703
632,873425
633,873365
634,873162
635,873151
636,873005
637,872956
638,872749
639,872644
640,872478
641,872274
642,871462
643,871230
644,870977
645,870740
646,870723
647,870282
648,870006
649,869713
650,869466
651,869235
652,869188
653,869174
654,869094
655,869003
656,868826
657,868782
658,868130
659,867941
660,867853
661,867707
662,867683
663,867601
664,867538
665,867498
666,867490
667,867401
668,867390
669,867327
670,866449
671,866289
672,866245
673,865947
674,865488
675,865438
676,865211
